step_time,reward,total_stopped,total_wait_time
83575.0,-16.0,18,267.0
83580.0,40.0,12,253.0
83585.0,14.0,14,274.0
83590.0,-21.0,10,225.0
83595.0,49.0,12,233.0
83600.0,-8.0,10,222.0
83605.0,11.0,18,244.0
83610.0,-22.0,17,260.0
83615.0,-16.0,15,301.0
83620.0,-41.0,12,292.0
83625.0,9.0,13,298.0
83630.0,-6.0,10,278.0
83635.0,20.0,18,291.0
83640.0,-13.0,14,246.0
83645.0,45.0,16,285.0
83650.0,-39.0,12,284.0
83655.0,1.0,16,288.0
83660.0,-4.0,14,320.0
83665.0,-32.0,21,325.0
83670.0,-5.0,12,315.0
83675.0,10.0,15,276.0
83680.0,39.0,19,302.0
83685.0,-26.0,23,369.0
83690.0,-67.0,15,382.0
83695.0,-13.0,17,373.0
83700.0,9.0,14,388.0
83705.0,-15.0,19,426.0
83710.0,-38.0,21,408.0
83715.0,18.0,20,461.0
83720.0,-53.0,15,487.0
83725.0,-26.0,24,558.0
83730.0,-71.0,21,546.0
83735.0,12.0,24,605.0
83740.0,-59.0,21,611.0
83745.0,-6.0,17,604.0
83750.0,7.0,18,634.0
83755.0,-30.0,22,611.0
83760.0,23.0,17,528.0
83765.0,83.0,17,455.0
83770.0,73.0,18,507.0
83775.0,-52.0,17,537.0
83780.0,-30.0,21,589.0
83785.0,-52.0,25,616.0
83790.0,-27.0,24,612.0
83795.0,4.0,23,578.0
83800.0,34.0,25,521.0
83805.0,57.0,24,548.0
83810.0,-27.0,20,525.0
83815.0,23.0,17,464.0
83820.0,61.0,15,474.0
83825.0,-10.0,15,423.0
83830.0,51.0,14,358.0
83835.0,65.0,18,341.0
83840.0,17.0,21,410.0
83845.0,-69.0,26,401.0
83850.0,9.0,17,436.0
83855.0,-35.0,11,414.0
83860.0,22.0,12,399.0
83865.0,15.0,16,434.0
83870.0,-35.0,12,374.0
83875.0,60.0,17,280.0
83880.0,94.0,13,332.0
83885.0,-52.0,14,379.0
83890.0,-47.0,9,363.0
83895.0,16.0,11,322.0
83900.0,41.0,17,383.0
83905.0,-61.0,23,472.0
83910.0,-89.0,16,517.0
83915.0,-45.0,14,582.0
83920.0,-65.0,14,485.0
83925.0,97.0,18,524.0
83930.0,-39.0,13,471.0
83935.0,53.0,21,435.0
83940.0,36.0,20,480.0
83945.0,-45.0,19,484.0
83950.0,-4.0,14,431.0
83955.0,53.0,19,449.0
83960.0,-18.0,22,485.0
83965.0,-36.0,26,541.0
83970.0,-56.0,18,546.0
83975.0,-5.0,12,486.0
83980.0,60.0,17,447.0
83985.0,39.0,18,497.0
83990.0,-50.0,16,505.0
83995.0,-8.0,17,523.0
84000.0,-18.0,15,578.0
84005.0,-55.0,12,445.0
84010.0,133.0,13,430.0
84015.0,15.0,16,388.0
84020.0,42.0,17,412.0
84025.0,-24.0,24,470.0
84030.0,-58.0,13,501.0
84035.0,-31.0,17,543.0
84040.0,-42.0,19,590.0
84045.0,-47.0,17,616.0
84050.0,-26.0,16,648.0
84055.0,-32.0,15,497.0
84060.0,151.0,14,467.0
84065.0,30.0,19,388.0
84070.0,79.0,21,428.0
84075.0,-40.0,21,463.0
84080.0,-35.0,22,465.0
84085.0,-2.0,24,516.0
84090.0,-51.0,16,473.0
84095.0,43.0,16,466.0
84100.0,7.0,14,435.0
84105.0,31.0,16,392.0
84110.0,43.0,18,329.0
84115.0,63.0,23,390.0
84120.0,-61.0,13,398.0
84125.0,-8.0,14,385.0
84130.0,13.0,25,469.0
84135.0,-84.0,23,530.0
84140.0,-61.0,16,516.0
84145.0,14.0,20,571.0
84150.0,-55.0,22,594.0
84155.0,-23.0,23,594.0
84160.0,0.0,22,535.0
84165.0,59.0,20,509.0
84170.0,26.0,16,470.0
84175.0,39.0,16,417.0
84180.0,53.0,14,457.0
84185.0,-40.0,17,467.0
84190.0,-10.0,22,467.0
84195.0,0.0,21,526.0
84200.0,-59.0,18,535.0
84205.0,-9.0,20,465.0
84210.0,70.0,19,369.0
84215.0,96.0,21,390.0
84220.0,-21.0,20,430.0
84225.0,-40.0,19,438.0
84230.0,-8.0,14,422.0
84235.0,16.0,18,445.0
84240.0,-23.0,14,437.0
84245.0,8.0,16,391.0
84250.0,46.0,19,414.0
84255.0,-23.0,18,418.0
84260.0,-4.0,20,464.0
84265.0,-46.0,16,450.0
84270.0,14.0,9,324.0
84275.0,126.0,16,358.0
84280.0,-34.0,21,419.0
84285.0,-61.0,15,430.0
84290.0,-11.0,12,438.0
84295.0,-8.0,23,496.0
84300.0,-58.0,21,498.0
84305.0,-2.0,20,555.0
84310.0,-57.0,15,566.0
84315.0,-11.0,13,443.0
84320.0,123.0,17,487.0
84325.0,-44.0,19,528.0
84330.0,-41.0,24,597.0
84335.0,-69.0,24,602.0
84340.0,-5.0,21,655.0
84345.0,-53.0,19,645.0
84350.0,10.0,18,669.0
84355.0,-24.0,16,621.0
84360.0,48.0,17,544.0
84365.0,77.0,21,611.0
84370.0,-67.0,18,656.0
84375.0,-45.0,14,519.0
84380.0,137.0,17,525.0
84385.0,-6.0,31,549.0
84390.0,-24.0,20,615.0
84395.0,-66.0,15,640.0
84400.0,-25.0,19,700.0
84405.0,-60.0,22,713.0
84410.0,-13.0,24,693.0
84415.0,20.0,24,760.0
84420.0,-67.0,15,621.0
84425.0,139.0,18,641.0
84430.0,-20.0,16,631.0
84435.0,10.0,19,635.0
84440.0,-4.0,18,533.0
84445.0,102.0,23,565.0
84450.0,-32.0,27,599.0
84455.0,-34.0,22,677.0
84460.0,-78.0,23,731.0
84465.0,-54.0,20,739.0
84470.0,-8.0,21,694.0
84475.0,45.0,34,638.0
84480.0,56.0,30,730.0
84485.0,-92.0,26,773.0
84490.0,-43.0,24,800.0
84495.0,-27.0,26,861.0
84500.0,-61.0,21,815.0
84505.0,46.0,27,830.0
84510.0,-15.0,25,806.0
84515.0,24.0,23,872.0
84520.0,-66.0,21,844.0
84525.0,28.0,29,792.0
84530.0,52.0,27,654.0
84535.0,138.0,30,669.0
84540.0,-15.0,30,741.0
84545.0,-72.0,32,828.0
84550.0,-87.0,26,841.0
84555.0,-13.0,20,795.0
84560.0,46.0,18,705.0
84565.0,90.0,34,670.0
84570.0,35.0,26,707.0
84575.0,-37.0,27,752.0
84580.0,-45.0,22,712.0
84585.0,40.0,20,639.0
84590.0,73.0,19,666.0
84595.0,-27.0,23,696.0
84600.0,-30.0,20,642.0
84605.0,54.0,23,646.0
84610.0,-4.0,22,731.0
84615.0,-85.0,19,729.0
84620.0,2.0,25,694.0
84625.0,35.0,28,689.0
84630.0,5.0,26,762.0
84635.0,-73.0,21,769.0
84640.0,-7.0,18,798.0
84645.0,-29.0,18,698.0
84650.0,100.0,25,684.0
84655.0,14.0,32,773.0
84660.0,-89.0,25,821.0
84665.0,-48.0,22,793.0
84670.0,28.0,25,781.0
84675.0,12.0,31,768.0
84680.0,13.0,32,802.0
84685.0,-34.0,31,774.0
84690.0,28.0,28,816.0
84695.0,-42.0,24,780.0
84700.0,36.0,22,763.0
84705.0,17.0,21,790.0
84710.0,-27.0,19,772.0
84715.0,18.0,21,701.0
84720.0,71.0,18,616.0
84725.0,85.0,22,618.0
84730.0,-2.0,26,614.0
84735.0,4.0,29,679.0
84740.0,-65.0,22,687.0
84745.0,-8.0,24,695.0
84750.0,-8.0,20,708.0
84755.0,-13.0,20,661.0
84760.0,47.0,23,700.0
84765.0,-39.0,25,708.0
84770.0,-8.0,20,694.0
84775.0,14.0,19,639.0
84780.0,55.0,22,714.0
84785.0,-75.0,21,724.0
84790.0,-10.0,26,687.0
84795.0,37.0,28,601.0
84800.0,86.0,34,672.0
84805.0,-71.0,39,848.0
84810.0,-176.0,34,952.0
84815.0,-104.0,24,965.0
84820.0,-13.0,17,913.0
84825.0,52.0,23,1005.0
84830.0,-92.0,25,974.0
84835.0,31.0,31,848.0
84840.0,126.0,26,868.0
84845.0,-20.0,20,835.0
84850.0,33.0,19,808.0
84855.0,27.0,22,793.0
84860.0,15.0,21,717.0
84865.0,76.0,25,680.0
84870.0,37.0,26,629.0
84875.0,51.0,22,584.0
84880.0,45.0,17,598.0
84885.0,-14.0,20,605.0
84890.0,-7.0,19,597.0
84895.0,8.0,30,654.0
84900.0,-57.0,26,688.0
84905.0,-34.0,25,707.0
84910.0,-19.0,25,774.0
84915.0,-67.0,23,806.0
84920.0,-32.0,27,809.0
84925.0,-3.0,32,714.0
84930.0,95.0,22,744.0
84935.0,-30.0,24,710.0
84940.0,34.0,22,767.0
84945.0,-57.0,25,799.0
84950.0,-32.0,19,773.0
84955.0,26.0,24,774.0
84960.0,-1.0,21,814.0
84965.0,-40.0,21,829.0
84970.0,-15.0,20,789.0
84975.0,40.0,28,763.0
84980.0,26.0,32,818.0
84985.0,-55.0,33,827.0
84990.0,-9.0,25,800.0
84995.0,27.0,24,818.0
85000.0,-18.0,27,797.0
85005.0,21.0,30,777.0
85010.0,20.0,37,891.0
85015.0,-114.0,39,962.0
85020.0,-71.0,30,1032.0
85025.0,-70.0,24,1009.0
85030.0,23.0,21,937.0
85035.0,72.0,18,906.0
85040.0,31.0,15,763.0
85045.0,143.0,25,653.0
85050.0,110.0,24,694.0
85055.0,-41.0,20,678.0
85060.0,16.0,18,614.0
85065.0,64.0,15,631.0
85070.0,-17.0,19,634.0
85075.0,-3.0,22,636.0
85080.0,-2.0,24,700.0
85085.0,-64.0,22,731.0
85090.0,-31.0,14,609.0
85095.0,122.0,18,604.0
85100.0,5.0,25,669.0
85105.0,-65.0,27,685.0
85110.0,-16.0,16,705.0
85115.0,-20.0,18,690.0
85120.0,15.0,22,719.0
85125.0,-29.0,29,805.0
85130.0,-86.0,23,847.0
85135.0,-42.0,22,856.0
85140.0,-9.0,22,901.0
85145.0,-45.0,19,755.0
85150.0,146.0,19,761.0
85155.0,-6.0,21,676.0
85160.0,85.0,24,693.0
85165.0,-17.0,31,783.0
85170.0,-90.0,21,772.0
85175.0,11.0,26,804.0
85180.0,-32.0,31,825.0
85185.0,-21.0,30,799.0
85190.0,26.0,29,823.0
85195.0,-24.0,38,891.0
85200.0,-68.0,31,899.0
85205.0,-8.0,25,849.0
85210.0,50.0,21,874.0
85215.0,-25.0,22,851.0
85220.0,23.0,22,789.0
85225.0,62.0,28,831.0
85230.0,-42.0,27,834.0
85235.0,-3.0,22,838.0
85240.0,-4.0,22,878.0
85245.0,-40.0,20,844.0
85250.0,34.0,26,810.0
85255.0,34.0,29,682.0
85260.0,128.0,25,731.0
85265.0,-49.0,17,720.0
85270.0,11.0,18,651.0
85275.0,69.0,25,623.0
85280.0,28.0,24,696.0
85285.0,-73.0,34,744.0
85290.0,-48.0,19,725.0
85295.0,19.0,12,612.0
85300.0,113.0,18,625.0
85305.0,-13.0,17,650.0
85310.0,-25.0,18,594.0
85315.0,56.0,27,635.0
85320.0,-41.0,31,698.0
85325.0,-63.0,28,703.0
85330.0,-5.0,18,758.0
85335.0,-55.0,22,790.0
85340.0,-32.0,23,818.0
85345.0,-28.0,26,816.0
85350.0,2.0,21,750.0
85355.0,66.0,29,744.0
85360.0,6.0,30,833.0
85365.0,-89.0,29,875.0
85370.0,-42.0,22,875.0
85375.0,0.0,26,938.0
85380.0,-63.0,24,1000.0
85385.0,-62.0,22,1045.0
85390.0,-45.0,21,1008.0
85395.0,37.0,25,1091.0
85400.0,-83.0,21,964.0
85405.0,127.0,28,941.0
85410.0,23.0,34,908.0
85415.0,33.0,31,948.0
85420.0,-40.0,28,952.0
85425.0,-4.0,26,869.0
85430.0,83.0,29,924.0
85435.0,-55.0,22,872.0
85440.0,52.0,24,951.0
85445.0,-79.0,29,994.0
85450.0,-43.0,26,960.0
85455.0,34.0,21,910.0
85460.0,50.0,21,936.0
85465.0,-26.0,27,917.0
85470.0,19.0,19,800.0
85475.0,117.0,21,833.0
85480.0,-33.0,30,879.0
85485.0,-46.0,33,802.0
85490.0,77.0,29,853.0
85495.0,-51.0,26,907.0
85500.0,-54.0,25,968.0
85505.0,-61.0,22,907.0
85510.0,61.0,24,903.0
85515.0,4.0,26,827.0
85520.0,76.0,27,825.0
85525.0,2.0,33,907.0
85530.0,-82.0,26,947.0
85535.0,-40.0,21,951.0
85540.0,-4.0,25,941.0
85545.0,10.0,30,968.0
85550.0,-27.0,27,921.0
85555.0,47.0,37,930.0
85560.0,-9.0,30,999.0
85565.0,-69.0,28,994.0
85570.0,5.0,25,952.0
85575.0,42.0,21,915.0
85580.0,37.0,23,831.0
85585.0,84.0,31,874.0
85590.0,-43.0,38,1045.0
85595.0,-171.0,33,1152.0
85600.0,-107.0,25,1158.0
85605.0,-6.0,18,1116.0
85610.0,42.0,20,1005.0
85615.0,111.0,27,984.0
85620.0,21.0,24,1032.0
85625.0,-48.0,19,1009.0
85630.0,23.0,16,828.0
85635.0,181.0,19,851.0
85640.0,-23.0,24,902.0
85645.0,-51.0,29,859.0
85650.0,43.0,20,881.0
85655.0,-22.0,15,715.0
85660.0,166.0,18,707.0
85665.0,8.0,22,774.0
85670.0,-67.0,21,833.0
85675.0,-59.0,26,861.0
85680.0,-28.0,26,861.0
85685.0,0.0,27,902.0
85690.0,-41.0,22,900.0
85695.0,2.0,20,928.0
85700.0,-28.0,19,972.0
85705.0,-44.0,26,1049.0
85710.0,-77.0,24,1121.0
85715.0,-72.0,26,1218.0
85720.0,-97.0,21,1244.0
85725.0,-26.0,21,1209.0
85730.0,35.0,22,998.0
85735.0,211.0,27,1090.0
85740.0,-92.0,27,1178.0
85745.0,-88.0,22,1016.0
85750.0,162.0,23,1003.0
85755.0,13.0,30,968.0
85760.0,35.0,33,1087.0
85765.0,-119.0,30,1132.0
85770.0,-45.0,29,1101.0
85775.0,31.0,30,1126.0
85780.0,-25.0,31,1263.0
85785.0,-137.0,27,1328.0
85790.0,-65.0,21,1283.0
85795.0,45.0,21,1184.0
85800.0,99.0,16,1171.0
85805.0,13.0,22,1183.0
85810.0,-12.0,17,955.0
85815.0,228.0,12,936.0
85820.0,19.0,20,978.0
85825.0,-42.0,31,1054.0
85830.0,-76.0,21,865.0
85835.0,189.0,18,873.0
85840.0,-8.0,27,936.0
85845.0,-63.0,26,989.0
85850.0,-53.0,24,1051.0
85855.0,-62.0,23,1079.0
85860.0,-28.0,23,1067.0
85865.0,12.0,25,882.0
85870.0,185.0,23,892.0
85875.0,-10.0,28,920.0
85880.0,-28.0,30,1013.0
85885.0,-93.0,27,1045.0
85890.0,-32.0,24,1071.0
85895.0,-26.0,20,1098.0
85900.0,-27.0,21,1088.0
85905.0,10.0,20,879.0
85910.0,209.0,19,898.0
85915.0,-19.0,30,958.0
85920.0,-60.0,21,930.0
85925.0,28.0,14,956.0
85930.0,-26.0,17,761.0
85935.0,195.0,21,496.0
85940.0,265.0,25,476.0
85945.0,20.0,28,538.0
85950.0,-62.0,23,548.0
85955.0,-10.0,18,576.0
85960.0,-28.0,17,603.0
85965.0,-27.0,14,620.0
85970.0,-17.0,20,629.0
85975.0,-9.0,26,600.0
85980.0,29.0,27,619.0
85985.0,-19.0,30,678.0
85990.0,-59.0,26,659.0
85995.0,19.0,22,660.0
86000.0,-1.0,20,663.0
86005.0,-3.0,25,702.0
86010.0,-39.0,21,700.0
86015.0,2.0,23,667.0
86020.0,33.0,26,653.0
86025.0,14.0,27,593.0
86030.0,60.0,30,662.0
86035.0,-69.0,28,733.0
86040.0,-71.0,22,713.0
86045.0,20.0,17,665.0
86050.0,48.0,17,657.0
86055.0,8.0,20,621.0
86060.0,36.0,24,617.0
86065.0,4.0,24,576.0
86070.0,41.0,17,500.0
86075.0,76.0,17,499.0
86080.0,1.0,12,467.0
86085.0,32.0,18,497.0
86090.0,-30.0,19,561.0
86095.0,-64.0,21,615.0
86100.0,-54.0,13,513.0
86105.0,102.0,18,490.0
86110.0,23.0,17,414.0
86115.0,76.0,16,436.0
86120.0,-22.0,16,453.0
86125.0,-17.0,18,484.0
86130.0,-31.0,18,542.0
86135.0,-58.0,18,589.0
86140.0,-47.0,15,580.0
86145.0,9.0,17,631.0
86150.0,-51.0,21,707.0
86155.0,-76.0,20,770.0
86160.0,-63.0,13,631.0
86165.0,139.0,17,606.0
86170.0,25.0,18,539.0
86175.0,67.0,19,565.0
86180.0,-26.0,19,619.0
86185.0,-54.0,29,665.0
86190.0,-46.0,19,563.0
86195.0,102.0,24,641.0
86200.0,-78.0,23,680.0
86205.0,-39.0,18,648.0
86210.0,32.0,13,551.0
86215.0,97.0,17,553.0
86220.0,-2.0,16,527.0
86225.0,26.0,15,471.0
86230.0,56.0,17,476.0
86235.0,-5.0,21,454.0
86240.0,22.0,25,501.0
86245.0,-47.0,24,510.0
86250.0,-9.0,18,512.0
86255.0,-2.0,13,537.0
86260.0,-25.0,16,504.0
86265.0,33.0,21,470.0
86270.0,34.0,22,549.0
86275.0,-79.0,22,503.0
86280.0,46.0,18,551.0
86285.0,-48.0,20,567.0
86290.0,-16.0,14,560.0
86295.0,7.0,16,508.0
86300.0,52.0,27,539.0
86305.0,-31.0,29,588.0
86310.0,-49.0,23,649.0
86315.0,-61.0,21,655.0
86320.0,-6.0,15,622.0
86325.0,33.0,23,693.0
86330.0,-71.0,28,745.0
86335.0,-52.0,30,770.0
86340.0,-25.0,24,826.0
86345.0,-56.0,24,809.0
86350.0,17.0,20,792.0
86355.0,17.0,18,703.0
86360.0,89.0,23,667.0
86365.0,36.0,32,712.0
86370.0,-45.0,24,694.0
86375.0,18.0,21,659.0
86380.0,35.0,20,670.0
86385.0,-11.0,23,747.0
86390.0,-77.0,19,758.0
86395.0,-11.0,23,795.0
86400.0,-37.0,23,803.0
86405.0,-8.0,22,734.0
86410.0,69.0,21,545.0
86415.0,189.0,20,541.0
86420.0,4.0,22,562.0
86425.0,-21.0,21,592.0
86430.0,-30.0,18,565.0
86435.0,27.0,23,543.0
86440.0,22.0,28,651.0
86445.0,-108.0,26,723.0
86450.0,-72.0,19,716.0
86455.0,7.0,22,714.0
86460.0,2.0,18,655.0
86465.0,59.0,21,656.0
86470.0,-1.0,19,678.0
86475.0,-22.0,15,636.0
86480.0,42.0,14,588.0
86485.0,48.0,12,446.0
86490.0,142.0,16,476.0
86495.0,-30.0,22,542.0
86500.0,-66.0,19,591.0
86505.0,-49.0,18,585.0
86510.0,6.0,9,445.0
86515.0,140.0,15,388.0
86520.0,57.0,18,370.0
86525.0,18.0,20,424.0
86530.0,-54.0,18,446.0
86535.0,-22.0,14,465.0
86540.0,-19.0,12,384.0
86545.0,81.0,19,367.0
86550.0,17.0,16,329.0
86555.0,38.0,20,411.0
86560.0,-82.0,17,457.0
86565.0,-46.0,16,474.0
86570.0,-17.0,9,381.0
86575.0,93.0,15,331.0
86580.0,50.0,18,334.0
86585.0,-3.0,23,436.0
86590.0,-102.0,26,561.0
86595.0,-125.0,22,614.0
86600.0,-53.0,19,612.0
86605.0,2.0,20,581.0
86610.0,31.0,14,570.0
86615.0,11.0,13,472.0
86620.0,98.0,22,519.0
86625.0,-47.0,25,538.0
86630.0,-19.0,24,598.0
86635.0,-60.0,26,610.0
86640.0,-12.0,18,618.0
86645.0,-8.0,16,574.0
86650.0,44.0,12,442.0
86655.0,132.0,18,369.0
86660.0,73.0,18,383.0
86665.0,-14.0,22,427.0
86670.0,-44.0,19,423.0
86675.0,4.0,11,337.0
86680.0,86.0,15,356.0
86685.0,-19.0,21,437.0
86690.0,-81.0,20,478.0
86695.0,-41.0,22,462.0
86700.0,16.0,22,505.0
86705.0,-43.0,19,480.0
86710.0,25.0,13,443.0
86715.0,37.0,14,371.0
86720.0,72.0,16,371.0
86725.0,0.0,28,401.0
86730.0,-30.0,18,380.0
86735.0,21.0,15,343.0
86740.0,37.0,16,351.0
86745.0,-8.0,18,378.0
86750.0,-27.0,20,357.0
86755.0,21.0,20,397.0
86760.0,-40.0,16,380.0
86765.0,17.0,13,401.0
86770.0,-21.0,14,418.0
86775.0,-17.0,13,449.0
86780.0,-31.0,18,397.0
86785.0,52.0,22,448.0
86790.0,-51.0,18,519.0
86795.0,-71.0,25,631.0
86800.0,-112.0,25,621.0
86805.0,10.0,24,672.0
86810.0,-51.0,21,687.0
86815.0,-15.0,23,661.0
86820.0,26.0,18,702.0
86825.0,-41.0,22,790.0
86830.0,-88.0,24,825.0
86835.0,-35.0,30,861.0
86840.0,-36.0,29,939.0
86845.0,-78.0,27,971.0
86850.0,-32.0,21,875.0
86855.0,96.0,14,678.0
86860.0,197.0,18,482.0
86865.0,196.0,22,553.0
86870.0,-71.0,29,623.0
86875.0,-70.0,31,678.0
86880.0,-55.0,22,634.0
86885.0,44.0,21,582.0
86890.0,52.0,19,601.0
86895.0,-19.0,19,647.0
86900.0,-46.0,20,684.0
86905.0,-37.0,31,705.0
86910.0,-21.0,24,694.0
86915.0,11.0,17,546.0
86920.0,148.0,13,511.0
86925.0,35.0,16,462.0
86930.0,49.0,15,413.0
86935.0,49.0,18,434.0
86940.0,-21.0,13,383.0
86945.0,51.0,11,305.0
86950.0,78.0,15,295.0
86955.0,10.0,19,315.0
86960.0,-20.0,24,366.0
86965.0,-51.0,23,416.0
86970.0,-50.0,12,428.0
86975.0,-12.0,13,390.0
86980.0,38.0,16,377.0
86985.0,13.0,14,319.0
86990.0,58.0,11,286.0
86995.0,33.0,12,289.0
87000.0,-3.0,15,304.0
87005.0,-15.0,16,292.0
87010.0,12.0,20,320.0
87015.0,-28.0,19,359.0
87020.0,-39.0,13,325.0
87025.0,34.0,14,271.0
87030.0,54.0,10,272.0
87035.0,-1.0,15,267.0
87040.0,5.0,18,312.0
87045.0,-45.0,15,329.0
87050.0,-17.0,12,331.0
87055.0,-2.0,11,325.0
87060.0,6.0,12,304.0
87065.0,21.0,13,236.0
87070.0,68.0,20,259.0
87075.0,-23.0,22,364.0
87080.0,-105.0,19,414.0
87085.0,-50.0,23,404.0
87090.0,10.0,13,381.0
87095.0,23.0,10,376.0
87100.0,5.0,12,403.0
87105.0,-27.0,14,342.0
87110.0,61.0,19,379.0
87115.0,-37.0,23,444.0
87120.0,-65.0,17,466.0
87125.0,-22.0,16,440.0
87130.0,26.0,18,432.0
87135.0,8.0,16,367.0
87140.0,65.0,24,391.0
87145.0,-24.0,30,517.0
87150.0,-126.0,24,579.0
87155.0,-62.0,19,573.0
87160.0,6.0,16,543.0
87165.0,30.0,12,496.0
87170.0,47.0,14,418.0
87175.0,78.0,24,492.0
87180.0,-74.0,21,547.0
87185.0,-55.0,21,598.0
87190.0,-51.0,15,565.0
87195.0,33.0,14,558.0
87200.0,7.0,10,537.0
87205.0,21.0,15,515.0
87210.0,22.0,18,555.0
87215.0,-40.0,16,625.0
87220.0,-70.0,15,651.0
87225.0,-26.0,22,734.0
87230.0,-83.0,19,791.0
87235.0,-57.0,18,791.0
87240.0,0.0,13,799.0
87245.0,-8.0,15,599.0
87250.0,200.0,10,597.0
87255.0,2.0,19,608.0
87260.0,-11.0,19,478.0
87265.0,130.0,27,517.0
87270.0,-39.0,17,530.0
87275.0,-13.0,15,547.0
87280.0,-17.0,18,599.0
87285.0,-52.0,15,620.0
87290.0,-21.0,15,613.0
87295.0,7.0,24,646.0
87300.0,-33.0,18,720.0
87305.0,-74.0,18,776.0
87310.0,-56.0,18,841.0
87315.0,-65.0,22,934.0
87320.0,-93.0,20,941.0
87325.0,-7.0,19,877.0
87330.0,64.0,16,886.0
87335.0,-9.0,16,669.0
87340.0,217.0,15,689.0
87345.0,-20.0,21,740.0
87350.0,-51.0,19,802.0
87355.0,-62.0,29,907.0
87360.0,-105.0,21,762.0
87365.0,145.0,17,773.0
87370.0,-11.0,15,729.0
87375.0,44.0,15,674.0
87380.0,55.0,13,521.0
87385.0,153.0,17,551.0
87390.0,-30.0,21,607.0
87395.0,-56.0,21,712.0
87400.0,-105.0,18,606.0
87405.0,106.0,15,580.0
87410.0,26.0,17,475.0
87415.0,105.0,21,514.0
87420.0,-39.0,21,616.0
87425.0,-102.0,20,621.0
87430.0,-5.0,20,542.0
87435.0,79.0,20,559.0
87440.0,-17.0,23,604.0
87445.0,-45.0,25,551.0
87450.0,53.0,14,557.0
87455.0,-6.0,21,619.0
87460.0,-62.0,20,660.0
87465.0,-41.0,19,696.0
87470.0,-36.0,16,712.0
87475.0,-16.0,17,730.0
87480.0,-18.0,19,606.0
87485.0,124.0,27,682.0
87490.0,-76.0,30,754.0
87495.0,-72.0,25,768.0
87500.0,-14.0,20,852.0
87505.0,-84.0,30,971.0
87510.0,-119.0,29,1020.0
87515.0,-49.0,30,1026.0
87520.0,-6.0,30,1076.0
87525.0,-50.0,26,1081.0
87530.0,-5.0,18,1093.0
87535.0,-12.0,22,1118.0
87540.0,-25.0,20,1077.0
87545.0,41.0,19,900.0
87550.0,177.0,17,934.0
87555.0,-34.0,21,809.0
87560.0,125.0,23,847.0
87565.0,-38.0,31,920.0
87570.0,-73.0,31,972.0
87575.0,-52.0,27,1023.0
87580.0,-51.0,23,946.0
87585.0,77.0,24,927.0
87590.0,19.0,26,790.0
87595.0,137.0,31,855.0
87600.0,-65.0,31,953.0
87605.0,-98.0,35,1025.0
87610.0,-72.0,28,1070.0
87615.0,-45.0,25,996.0
87620.0,74.0,27,999.0
87625.0,-3.0,37,949.0
87630.0,50.0,33,965.0
87635.0,-16.0,31,1063.0
87640.0,-98.0,28,1079.0
87645.0,-16.0,25,1061.0
87650.0,18.0,20,983.0
87655.0,78.0,26,943.0
87660.0,40.0,29,850.0
87665.0,93.0,31,925.0
87670.0,-75.0,26,961.0
87675.0,-36.0,22,955.0
87680.0,6.0,22,885.0
87685.0,70.0,27,883.0
87690.0,2.0,26,826.0
87695.0,57.0,26,806.0
87700.0,20.0,28,885.0
87705.0,-79.0,24,911.0
87710.0,-26.0,22,915.0
87715.0,-4.0,26,942.0
87720.0,-27.0,29,926.0
87725.0,16.0,30,1003.0
87730.0,-77.0,25,992.0
87735.0,11.0,19,868.0
87740.0,124.0,21,907.0
87745.0,-39.0,29,968.0
87750.0,-61.0,28,1009.0
87755.0,-41.0,25,1047.0
87760.0,-38.0,22,964.0
87765.0,83.0,25,1007.0
87770.0,-43.0,27,971.0
87775.0,36.0,33,887.0
87780.0,84.0,34,901.0
87785.0,-14.0,34,977.0
87790.0,-76.0,32,1001.0
87795.0,-24.0,32,1076.0
87800.0,-75.0,26,1064.0
87805.0,12.0,26,1117.0
87810.0,-53.0,19,1156.0
87815.0,-39.0,27,1193.0
87820.0,-37.0,27,1165.0
87825.0,28.0,24,1194.0
87830.0,-29.0,22,1236.0
87835.0,-42.0,36,1341.0
87840.0,-105.0,36,1438.0
87845.0,-97.0,33,1459.0
87850.0,-21.0,25,1295.0
87855.0,164.0,21,1338.0
87860.0,-43.0,28,1353.0
87865.0,-15.0,33,1406.0
87870.0,-53.0,27,1270.0
87875.0,136.0,28,1259.0
87880.0,11.0,30,1170.0
87885.0,89.0,33,1071.0
87890.0,99.0,32,988.0
87895.0,83.0,40,1091.0
87900.0,-103.0,32,1130.0
87905.0,-39.0,29,1152.0
87910.0,-22.0,24,1202.0
87915.0,-50.0,22,1082.0
87920.0,120.0,30,981.0
87925.0,101.0,36,967.0
87930.0,14.0,33,1039.0
87935.0,-72.0,36,1087.0
87940.0,-48.0,35,1116.0
87945.0,-29.0,30,1067.0
87950.0,49.0,26,1024.0
87955.0,43.0,25,1004.0
87960.0,20.0,16,874.0
87965.0,130.0,19,892.0
87970.0,-18.0,27,911.0
87975.0,-19.0,26,947.0
87980.0,-36.0,21,944.0
87985.0,3.0,28,860.0
87990.0,84.0,25,727.0
87995.0,133.0,27,774.0
88000.0,-47.0,24,706.0
88005.0,68.0,20,675.0
88010.0,31.0,17,677.0
88015.0,-2.0,21,690.0
88020.0,-13.0,21,757.0
88025.0,-67.0,19,755.0
88030.0,2.0,16,673.0
