reward,step_time,total_stopped,total_wait_time
82.0,29525.0,1,17.0
44.0,29530.0,3,22.0
-5.0,29535.0,9,51.0
-29.0,29540.0,7,71.0
-20.0,29545.0,1,46.0
25.0,29550.0,2,24.0
22.0,29555.0,3,27.0
-3.0,29560.0,3,42.0
-15.0,29565.0,3,18.0
24.0,29570.0,7,31.0
-13.0,29575.0,6,52.0
-21.0,29580.0,2,38.0
14.0,29585.0,3,36.0
2.0,29590.0,8,68.0
-32.0,29595.0,8,87.0
-19.0,29600.0,1,56.0
31.0,29605.0,2,25.0
31.0,29610.0,5,22.0
3.0,29615.0,1,18.0
4.0,29620.0,7,23.0
-5.0,29625.0,7,58.0
-35.0,29630.0,7,93.0
-35.0,29635.0,11,139.0
-46.0,29640.0,13,201.0
-62.0,29645.0,16,274.0
-73.0,29650.0,14,288.0
-14.0,29655.0,8,217.0
71.0,29660.0,2,133.0
84.0,29665.0,2,67.0
66.0,29670.0,2,42.0
25.0,29675.0,6,68.0
-26.0,29680.0,7,74.0
-6.0,29685.0,5,46.0
28.0,29690.0,3,44.0
2.0,29695.0,5,55.0
-11.0,29700.0,2,35.0
20.0,29705.0,6,25.0
10.0,29710.0,5,45.0
-20.0,29715.0,0,19.0
26.0,29720.0,2,22.0
-3.0,29725.0,7,48.0
-26.0,29730.0,12,102.0
-54.0,29735.0,9,123.0
-21.0,29740.0,1,85.0
38.0,29745.0,1,23.0
62.0,29750.0,2,10.0
13.0,29755.0,1,4.0
6.0,29760.0,7,21.0
-17.0,29765.0,6,42.0
-21.0,29770.0,1,26.0
16.0,29775.0,4,21.0
5.0,29780.0,2,21.0
0.0,29785.0,7,33.0
-12.0,29790.0,3,41.0
-8.0,29795.0,1,13.0
28.0,29800.0,1,9.0
4.0,29805.0,3,22.0
-13.0,29810.0,1,8.0
14.0,29815.0,7,24.0
-16.0,29820.0,2,33.0
-9.0,29825.0,2,19.0
14.0,29830.0,2,20.0
-1.0,29835.0,5,39.0
-19.0,29840.0,3,26.0
13.0,29845.0,6,26.0
0.0,29850.0,4,42.0
-16.0,29855.0,1,22.0
20.0,29860.0,2,6.0
16.0,29865.0,6,27.0
-21.0,29870.0,3,33.0
-6.0,29875.0,1,10.0
23.0,29880.0,2,7.0
3.0,29885.0,0,0.0
7.0,29890.0,3,9.0
-9.0,29895.0,0,8.0
1.0,29900.0,1,5.0
3.0,29905.0,2,3.0
2.0,29910.0,5,24.0
-21.0,29915.0,0,24.0
0.0,29920.0,0,0.0
24.0,29925.0,0,0.0
0.0,29930.0,2,2.0
-2.0,29935.0,3,17.0
-15.0,29940.0,6,44.0
-27.0,29945.0,10,87.0
-43.0,29950.0,15,154.0
-67.0,29955.0,17,236.0
-82.0,29960.0,17,321.0
-85.0,29965.0,22,422.0
-101.0,29970.0,19,454.0
-32.0,29975.0,13,399.0
55.0,29980.0,8,273.0
126.0,29985.0,1,274.0
-1.0,29990.0,7,293.0
-19.0,29995.0,6,268.0
25.0,30000.0,4,140.0
128.0,30005.0,1,150.0
-10.0,30010.0,7,174.0
-24.0,30015.0,7,163.0
11.0,30020.0,4,98.0
65.0,30025.0,5,54.0
44.0,30030.0,2,56.0
-2.0,30035.0,8,77.0
-21.0,30040.0,7,93.0
-16.0,30045.0,4,69.0
24.0,30050.0,2,49.0
20.0,30055.0,1,35.0
14.0,30060.0,1,21.0
14.0,30065.0,2,16.0
5.0,30070.0,8,38.0
-22.0,30075.0,7,59.0
-21.0,30080.0,8,69.0
-10.0,30085.0,4,62.0
7.0,30090.0,4,61.0
1.0,30095.0,1,35.0
26.0,30100.0,7,38.0
-3.0,30105.0,7,55.0
-17.0,30110.0,1,28.0
27.0,30115.0,3,16.0
12.0,30120.0,4,27.0
-11.0,30125.0,1,15.0
12.0,30130.0,6,23.0
-8.0,30135.0,6,53.0
-30.0,30140.0,5,58.0
-5.0,30145.0,1,21.0
37.0,30150.0,2,11.0
10.0,30155.0,2,18.0
-7.0,30160.0,1,5.0
13.0,30165.0,6,20.0
-15.0,30170.0,5,36.0
-16.0,30175.0,3,31.0
5.0,30180.0,4,38.0
-7.0,30185.0,9,74.0
-36.0,30190.0,10,98.0
-24.0,30195.0,4,86.0
12.0,30200.0,1,49.0
37.0,30205.0,0,22.0
27.0,30210.0,2,25.0
-3.0,30215.0,7,48.0
-23.0,30220.0,11,73.0
-25.0,30225.0,4,72.0
1.0,30230.0,2,57.0
15.0,30235.0,8,76.0
-19.0,30240.0,6,86.0
-10.0,30245.0,3,57.0
29.0,30250.0,2,50.0
7.0,30255.0,8,78.0
-28.0,30260.0,8,87.0
-9.0,30265.0,4,75.0
12.0,30270.0,2,41.0
34.0,30275.0,3,25.0
16.0,30280.0,0,11.0
14.0,30285.0,5,21.0
-10.0,30290.0,12,70.0
-49.0,30295.0,12,112.0
-42.0,30300.0,7,118.0
-6.0,30305.0,3,85.0
33.0,30310.0,1,78.0
7.0,30315.0,6,97.0
-19.0,30320.0,7,106.0
-9.0,30325.0,4,65.0
41.0,30330.0,0,59.0
6.0,30335.0,7,74.0
-15.0,30340.0,12,124.0
-50.0,30345.0,12,148.0
-24.0,30350.0,11,145.0
3.0,30355.0,8,184.0
-39.0,30360.0,11,230.0
-46.0,30365.0,10,239.0
-9.0,30370.0,8,215.0
24.0,30375.0,9,178.0
37.0,30380.0,7,162.0
16.0,30385.0,0,131.0
31.0,30390.0,7,124.0
7.0,30395.0,6,133.0
-9.0,30400.0,4,98.0
35.0,30405.0,1,77.0
21.0,30410.0,7,98.0
-21.0,30415.0,8,105.0
-7.0,30420.0,6,87.0
18.0,30425.0,4,59.0
28.0,30430.0,2,58.0
1.0,30435.0,7,83.0
-25.0,30440.0,6,98.0
-15.0,30445.0,5,82.0
16.0,30450.0,5,92.0
-10.0,30455.0,10,125.0
-33.0,30460.0,9,140.0
-15.0,30465.0,5,99.0
41.0,30470.0,3,68.0
31.0,30475.0,2,84.0
-16.0,30480.0,7,112.0
-28.0,30485.0,14,167.0
-55.0,30490.0,15,197.0
-30.0,30495.0,14,198.0
-1.0,30500.0,11,176.0
22.0,30505.0,2,183.0
-7.0,30510.0,8,203.0
-20.0,30515.0,8,209.0
-6.0,30520.0,6,173.0
36.0,30525.0,4,113.0
60.0,30530.0,1,111.0
2.0,30535.0,6,133.0
-22.0,30540.0,7,131.0
2.0,30545.0,4,88.0
43.0,30550.0,2,67.0
21.0,30555.0,7,93.0
-26.0,30560.0,7,101.0
-8.0,30565.0,5,76.0
25.0,30570.0,2,45.0
31.0,30575.0,2,36.0
9.0,30580.0,0,14.0
22.0,30585.0,6,32.0
-18.0,30590.0,6,50.0
-18.0,30595.0,4,42.0
8.0,30600.0,6,39.0
3.0,30605.0,2,35.0
4.0,30610.0,7,42.0
-7.0,30615.0,7,62.0
-20.0,30620.0,3,52.0
10.0,30625.0,1,24.0
28.0,30630.0,2,16.0
8.0,30635.0,3,10.0
6.0,30640.0,10,45.0
-35.0,30645.0,8,76.0
-31.0,30650.0,1,52.0
24.0,30655.0,1,18.0
34.0,30660.0,2,8.0
10.0,30665.0,3,9.0
-1.0,30670.0,10,42.0
-33.0,30675.0,6,68.0
-26.0,30680.0,1,38.0
30.0,30685.0,1,10.0
28.0,30690.0,1,12.0
-2.0,30695.0,1,1.0
11.0,30700.0,6,26.0
-25.0,30705.0,4,39.0
-13.0,30710.0,2,20.0
19.0,30715.0,4,29.0
-9.0,30720.0,3,19.0
10.0,30725.0,7,28.0
-9.0,30730.0,7,52.0
-24.0,30735.0,1,37.0
15.0,30740.0,1,18.0
19.0,30745.0,2,16.0
2.0,30750.0,1,2.0
14.0,30755.0,4,19.0
-17.0,30760.0,9,52.0
-33.0,30765.0,8,76.0
-24.0,30770.0,1,58.0
18.0,30775.0,3,36.0
22.0,30780.0,1,20.0
16.0,30785.0,7,36.0
-16.0,30790.0,4,43.0
-7.0,30795.0,1,21.0
22.0,30800.0,1,7.0
14.0,30805.0,6,24.0
-17.0,30810.0,3,38.0
-14.0,30815.0,1,18.0
20.0,30820.0,2,10.0
8.0,30825.0,3,6.0
4.0,30830.0,7,33.0
-27.0,30835.0,6,47.0
-14.0,30840.0,1,18.0
29.0,30845.0,2,16.0
2.0,30850.0,2,4.0
12.0,30855.0,7,28.0
-24.0,30860.0,5,46.0
-18.0,30865.0,0,27.0
19.0,30870.0,2,8.0
19.0,30875.0,2,7.0
1.0,30880.0,8,36.0
-29.0,30885.0,6,55.0
-19.0,30890.0,0,34.0
21.0,30895.0,0,3.0
31.0,30900.0,1,6.0
-3.0,30905.0,8,33.0
-27.0,30910.0,7,54.0
-21.0,30915.0,2,32.0
22.0,30920.0,2,19.0
13.0,30925.0,5,37.0
-18.0,30930.0,2,21.0
16.0,30935.0,4,22.0
-1.0,30940.0,6,48.0
-26.0,30945.0,7,80.0
-32.0,30950.0,10,124.0
-44.0,30955.0,6,120.0
4.0,30960.0,1,50.0
70.0,30965.0,2,38.0
12.0,30970.0,9,71.0
-33.0,30975.0,4,70.0
1.0,30980.0,1,29.0
41.0,30985.0,3,12.0
17.0,30990.0,2,11.0
1.0,30995.0,7,32.0
-21.0,31000.0,6,54.0
-22.0,31005.0,1,29.0
25.0,31010.0,1,11.0
18.0,31015.0,2,14.0
-3.0,31020.0,1,4.0
10.0,31025.0,5,23.0
-19.0,31030.0,1,30.0
-7.0,31035.0,0,5.0
25.0,31040.0,3,7.0
-2.0,31045.0,3,22.0
-15.0,31050.0,1,10.0
12.0,31055.0,5,22.0
-12.0,31060.0,4,35.0
-13.0,31065.0,3,28.0
7.0,31070.0,4,29.0
-1.0,31075.0,2,21.0
8.0,31080.0,8,28.0
-7.0,31085.0,7,54.0
-26.0,31090.0,3,54.0
0.0,31095.0,0,29.0
25.0,31100.0,4,39.0
-10.0,31105.0,6,49.0
-10.0,31110.0,0,30.0
19.0,31115.0,1,9.0
21.0,31120.0,3,8.0
1.0,31125.0,2,9.0
-1.0,31130.0,6,19.0
-10.0,31135.0,9,58.0
-39.0,31140.0,11,109.0
-51.0,31145.0,10,126.0
-17.0,31150.0,5,100.0
26.0,31155.0,1,49.0
51.0,31160.0,2,34.0
15.0,31165.0,2,30.0
4.0,31170.0,2,2.0
28.0,31175.0,8,28.0
-26.0,31180.0,8,56.0
-28.0,31185.0,4,58.0
-2.0,31190.0,4,40.0
18.0,31195.0,1,32.0
8.0,31200.0,6,42.0
-10.0,31205.0,7,57.0
-15.0,31210.0,2,38.0
19.0,31215.0,2,37.0
1.0,31220.0,7,58.0
-21.0,31225.0,7,71.0
-13.0,31230.0,2,52.0
19.0,31235.0,1,18.0
34.0,31240.0,2,11.0
7.0,31245.0,1,3.0
8.0,31250.0,8,28.0
-25.0,31255.0,7,54.0
-26.0,31260.0,6,59.0
-5.0,31265.0,2,60.0
-1.0,31270.0,10,94.0
-34.0,31275.0,15,158.0
-64.0,31280.0,16,201.0
-43.0,31285.0,15,203.0
-2.0,31290.0,12,186.0
17.0,31295.0,4,203.0
-17.0,31300.0,7,215.0
-12.0,31305.0,7,217.0
-2.0,31310.0,4,176.0
41.0,31315.0,4,124.0
52.0,31320.0,1,109.0
15.0,31325.0,7,130.0
-21.0,31330.0,8,134.0
-4.0,31335.0,5,107.0
27.0,31340.0,3,58.0
49.0,31345.0,6,66.0
-8.0,31350.0,1,47.0
19.0,31355.0,7,31.0
16.0,31360.0,10,58.0
-27.0,31365.0,9,76.0
-18.0,31370.0,3,84.0
-8.0,31375.0,7,91.0
-7.0,31380.0,8,107.0
-16.0,31385.0,4,88.0
19.0,31390.0,5,62.0
26.0,31395.0,2,41.0
21.0,31400.0,0,27.0
14.0,31405.0,5,40.0
-13.0,31410.0,5,52.0
-12.0,31415.0,1,28.0
24.0,31420.0,1,10.0
18.0,31425.0,1,9.0
1.0,31430.0,1,3.0
6.0,31435.0,6,27.0
-24.0,31440.0,6,49.0
-22.0,31445.0,0,31.0
18.0,31450.0,2,13.0
18.0,31455.0,3,24.0
-11.0,31460.0,1,14.0
10.0,31465.0,7,26.0
-12.0,31470.0,4,45.0
-19.0,31475.0,2,29.0
16.0,31480.0,3,21.0
8.0,31485.0,2,16.0
5.0,31490.0,7,28.0
-12.0,31495.0,5,44.0
-16.0,31500.0,1,22.0
22.0,31505.0,2,9.0
13.0,31510.0,1,4.0
5.0,31515.0,7,25.0
-21.0,31520.0,3,40.0
-15.0,31525.0,0,14.0
26.0,31530.0,4,9.0
5.0,31535.0,3,12.0
-3.0,31540.0,8,31.0
-19.0,31545.0,6,53.0
-22.0,31550.0,4,46.0
7.0,31555.0,3,31.0
15.0,31560.0,4,44.0
-13.0,31565.0,1,23.0
21.0,31570.0,7,22.0
1.0,31575.0,5,43.0
-21.0,31580.0,1,31.0
12.0,31585.0,3,19.0
12.0,31590.0,1,11.0
8.0,31595.0,7,28.0
-17.0,31600.0,8,54.0
-26.0,31605.0,3,50.0
4.0,31610.0,2,31.0
19.0,31615.0,4,33.0
-2.0,31620.0,2,17.0
16.0,31625.0,8,32.0
-15.0,31630.0,7,55.0
-23.0,31635.0,4,51.0
4.0,31640.0,3,36.0
15.0,31645.0,0,22.0
14.0,31650.0,8,38.0
-16.0,31655.0,8,59.0
-21.0,31660.0,6,61.0
-2.0,31665.0,4,56.0
5.0,31670.0,1,50.0
6.0,31675.0,7,54.0
-4.0,31680.0,7,70.0
-16.0,31685.0,4,54.0
16.0,31690.0,4,37.0
17.0,31695.0,1,39.0
-2.0,31700.0,7,51.0
-12.0,31705.0,8,71.0
-20.0,31710.0,7,68.0
3.0,31715.0,3,60.0
8.0,31720.0,1,50.0
10.0,31725.0,8,60.0
-10.0,31730.0,8,82.0
-22.0,31735.0,7,78.0
4.0,31740.0,5,68.0
10.0,31745.0,5,69.0
-1.0,31750.0,6,85.0
-16.0,31755.0,2,62.0
23.0,31760.0,6,23.0
39.0,31765.0,9,61.0
-38.0,31770.0,13,119.0
-58.0,31775.0,9,146.0
-27.0,31780.0,5,114.0
32.0,31785.0,1,50.0
64.0,31790.0,1,23.0
27.0,31795.0,1,16.0
7.0,31800.0,2,3.0
13.0,31805.0,6,27.0
-24.0,31810.0,8,51.0
-24.0,31815.0,3,46.0
5.0,31820.0,1,30.0
16.0,31825.0,2,20.0
10.0,31830.0,1,15.0
5.0,31835.0,7,35.0
-20.0,31840.0,8,54.0
-19.0,31845.0,3,51.0
3.0,31850.0,4,41.0
10.0,31855.0,1,33.0
8.0,31860.0,6,42.0
-9.0,31865.0,5,52.0
-10.0,31870.0,1,27.0
25.0,31875.0,2,13.0
14.0,31880.0,3,25.0
-12.0,31885.0,2,7.0
18.0,31890.0,6,23.0
-16.0,31895.0,7,43.0
-20.0,31900.0,3,40.0
3.0,31905.0,3,29.0
11.0,31910.0,3,36.0
-7.0,31915.0,2,17.0
19.0,31920.0,6,24.0
-7.0,31925.0,7,47.0
-23.0,31930.0,2,39.0
8.0,31935.0,4,31.0
8.0,31940.0,3,25.0
6.0,31945.0,8,39.0
-14.0,31950.0,9,62.0
-23.0,31955.0,4,58.0
4.0,31960.0,3,45.0
13.0,31965.0,1,34.0
11.0,31970.0,7,52.0
-18.0,31975.0,7,73.0
-21.0,31980.0,3,61.0
12.0,31985.0,1,25.0
36.0,31990.0,2,19.0
6.0,31995.0,2,12.0
7.0,32000.0,8,39.0
-27.0,32005.0,8,61.0
-22.0,32010.0,7,58.0
3.0,32015.0,2,68.0
-10.0,32020.0,8,87.0
-19.0,32025.0,8,102.0
-15.0,32030.0,5,75.0
27.0,32035.0,1,46.0
29.0,32040.0,1,24.0
22.0,32045.0,1,19.0
5.0,32050.0,6,41.0
-22.0,32055.0,6,55.0
-14.0,32060.0,2,39.0
16.0,32065.0,2,19.0
20.0,32070.0,2,17.0
2.0,32075.0,8,45.0
-28.0,32080.0,11,80.0
-35.0,32085.0,4,77.0
3.0,32090.0,0,45.0
32.0,32095.0,2,26.0
19.0,32100.0,2,18.0
8.0,32105.0,8,43.0
-25.0,32110.0,7,61.0
-18.0,32115.0,3,50.0
11.0,32120.0,2,26.0
24.0,32125.0,2,23.0
3.0,32130.0,1,5.0
18.0,32135.0,5,23.0
-18.0,32140.0,2,28.0
-5.0,32145.0,1,10.0
18.0,32150.0,1,3.0
7.0,32155.0,7,24.0
-21.0,32160.0,7,48.0
-24.0,32165.0,0,33.0
15.0,32170.0,0,4.0
29.0,32175.0,1,6.0
-2.0,32180.0,7,31.0
-25.0,32185.0,6,51.0
-20.0,32190.0,1,38.0
13.0,32195.0,2,15.0
23.0,32200.0,2,10.0
5.0,32205.0,6,33.0
-23.0,32210.0,6,48.0
-15.0,32215.0,1,37.0
11.0,32220.0,2,19.0
18.0,32225.0,4,29.0
-10.0,32230.0,1,16.0
13.0,32235.0,6,23.0
-7.0,32240.0,6,44.0
-21.0,32245.0,4,39.0
5.0,32250.0,2,33.0
6.0,32255.0,7,44.0
-11.0,32260.0,5,49.0
-5.0,32265.0,2,18.0
31.0,32270.0,2,16.0
2.0,32275.0,1,2.0
14.0,32280.0,7,24.0
-22.0,32285.0,8,63.0
-39.0,32290.0,3,68.0
-5.0,32295.0,1,27.0
41.0,32300.0,3,13.0
14.0,32305.0,2,7.0
6.0,32310.0,6,27.0
-20.0,32315.0,5,44.0
-17.0,32320.0,1,24.0
20.0,32325.0,1,12.0
12.0,32330.0,1,2.0
10.0,32335.0,6,24.0
-22.0,32340.0,5,38.0
-14.0,32345.0,1,24.0
14.0,32350.0,2,14.0
10.0,32355.0,2,5.0
9.0,32360.0,8,36.0
-31.0,32365.0,4,48.0
-12.0,32370.0,1,22.0
26.0,32375.0,1,7.0
15.0,32380.0,2,3.0
4.0,32385.0,7,26.0
-23.0,32390.0,3,37.0
-11.0,32395.0,2,19.0
18.0,32400.0,2,11.0
8.0,32405.0,7,36.0
-25.0,32410.0,11,80.0
-44.0,32415.0,13,138.0
-58.0,32420.0,17,214.0
-76.0,32425.0,15,245.0
-31.0,32430.0,7,207.0
38.0,32435.0,1,113.0
94.0,32440.0,3,64.0
49.0,32445.0,1,53.0
11.0,32450.0,7,65.0
-12.0,32455.0,8,74.0
-9.0,32460.0,3,53.0
21.0,32465.0,3,37.0
16.0,32470.0,5,42.0
-5.0,32475.0,1,29.0
13.0,32480.0,6,23.0
6.0,32485.0,4,36.0
-13.0,32490.0,4,26.0
10.0,32495.0,3,32.0
-6.0,32500.0,8,54.0
-22.0,32505.0,10,79.0
-25.0,32510.0,5,73.0
6.0,32515.0,0,43.0
30.0,32520.0,3,30.0
13.0,32525.0,0,19.0
11.0,32530.0,6,33.0
-14.0,32535.0,12,80.0
-47.0,32540.0,12,112.0
-32.0,32545.0,5,101.0
11.0,32550.0,1,62.0
39.0,32555.0,1,40.0
22.0,32560.0,1,26.0
14.0,32565.0,1,4.0
22.0,32570.0,8,27.0
-23.0,32575.0,7,51.0
-24.0,32580.0,2,50.0
1.0,32585.0,3,61.0
-11.0,32590.0,10,101.0
-40.0,32595.0,16,170.0
-69.0,32600.0,23,274.0
-104.0,32605.0,27,405.0
-131.0,32610.0,31,552.0
-147.0,32615.0,36,726.0
-174.0,32620.0,33,822.0
-96.0,32625.0,23,804.0
18.0,32630.0,15,681.0
123.0,32635.0,9,583.0
98.0,32640.0,4,488.0
95.0,32645.0,4,476.0
12.0,32650.0,9,488.0
-12.0,32655.0,10,460.0
28.0,32660.0,7,353.0
107.0,32665.0,5,190.0
163.0,32670.0,3,176.0
14.0,32675.0,8,203.0
-27.0,32680.0,9,175.0
28.0,32685.0,6,94.0
81.0,32690.0,1,50.0
44.0,32695.0,2,27.0
23.0,32700.0,3,24.0
3.0,32705.0,0,5.0
19.0,32710.0,6,18.0
-13.0,32715.0,6,38.0
-20.0,32720.0,2,37.0
1.0,32725.0,2,24.0
13.0,32730.0,4,32.0
-8.0,32735.0,1,14.0
18.0,32740.0,7,22.0
-8.0,32745.0,5,42.0
-20.0,32750.0,1,27.0
15.0,32755.0,1,10.0
17.0,32760.0,2,6.0
4.0,32765.0,9,36.0
-30.0,32770.0,4,54.0
-18.0,32775.0,0,28.0
26.0,32780.0,2,5.0
23.0,32785.0,2,9.0
-4.0,32790.0,9,32.0
-23.0,32795.0,8,60.0
-28.0,32800.0,1,49.0
11.0,32805.0,3,31.0
18.0,32810.0,2,18.0
13.0,32815.0,7,33.0
-15.0,32820.0,7,51.0
-18.0,32825.0,2,43.0
8.0,32830.0,2,23.0
20.0,32835.0,3,30.0
-7.0,32840.0,1,8.0
22.0,32845.0,6,23.0
-15.0,32850.0,5,41.0
-18.0,32855.0,2,24.0
17.0,32860.0,2,18.0
6.0,32865.0,1,8.0
10.0,32870.0,6,22.0
-14.0,32875.0,5,38.0
-16.0,32880.0,3,30.0
8.0,32885.0,2,29.0
1.0,32890.0,8,49.0
-20.0,32895.0,11,75.0
-26.0,32900.0,5,76.0
-1.0,32905.0,3,71.0
5.0,32910.0,6,77.0
-6.0,32915.0,8,89.0
-12.0,32920.0,2,61.0
28.0,32925.0,0,19.0
42.0,32930.0,1,6.0
13.0,32935.0,0,1.0
5.0,32940.0,6,23.0
-22.0,32945.0,10,61.0
-38.0,32950.0,6,79.0
-18.0,32955.0,1,53.0
26.0,32960.0,2,23.0
30.0,32965.0,6,32.0
-9.0,32970.0,4,38.0
-6.0,32975.0,5,33.0
5.0,32980.0,4,36.0
-3.0,32985.0,3,26.0
10.0,32990.0,2,21.0
5.0,32995.0,8,41.0
-20.0,33000.0,9,71.0
-30.0,33005.0,8,78.0
-7.0,33010.0,4,67.0
11.0,33015.0,3,62.0
5.0,33020.0,8,75.0
-13.0,33025.0,10,99.0
-24.0,33030.0,6,86.0
13.0,33035.0,3,91.0
-5.0,33040.0,10,121.0
-30.0,33045.0,10,137.0
-16.0,33050.0,8,102.0
35.0,33055.0,2,119.0
-17.0,33060.0,7,143.0
-24.0,33065.0,8,149.0
-6.0,33070.0,4,98.0
51.0,33075.0,3,69.0
29.0,33080.0,3,59.0
10.0,33085.0,8,85.0
-26.0,33090.0,8,98.0
-13.0,33095.0,4,77.0
21.0,33100.0,4,45.0
32.0,33105.0,2,42.0
3.0,33110.0,8,61.0
-19.0,33115.0,9,81.0
-20.0,33120.0,8,78.0
3.0,33125.0,8,77.0
1.0,33130.0,3,80.0
-3.0,33135.0,7,66.0
14.0,33140.0,10,88.0
-22.0,33145.0,8,88.0
0.0,33150.0,3,87.0
1.0,33155.0,9,113.0
-26.0,33160.0,15,177.0
-64.0,33165.0,15,212.0
-35.0,33170.0,10,200.0
12.0,33175.0,8,237.0
-37.0,33180.0,9,274.0
-37.0,33185.0,9,276.0
-2.0,33190.0,6,228.0
48.0,33195.0,6,150.0
78.0,33200.0,5,104.0
46.0,33205.0,3,91.0
13.0,33210.0,7,94.0
-3.0,33215.0,8,98.0
-4.0,33220.0,6,79.0
19.0,33225.0,3,58.0
21.0,33230.0,3,57.0
1.0,33235.0,1,29.0
28.0,33240.0,5,44.0
-15.0,33245.0,5,54.0
-10.0,33250.0,2,39.0
15.0,33255.0,1,17.0
22.0,33260.0,2,16.0
1.0,33265.0,1,1.0
15.0,33270.0,7,24.0
-23.0,33275.0,3,39.0
-15.0,33280.0,2,19.0
20.0,33285.0,2,15.0
4.0,33290.0,2,25.0
-10.0,33295.0,2,2.0
23.0,33300.0,3,14.0
-12.0,33305.0,0,10.0
4.0,33310.0,0,0.0
10.0,33315.0,1,4.0
-4.0,33320.0,0,0.0
4.0,33325.0,4,9.0
-9.0,33330.0,5,32.0
-23.0,33335.0,6,62.0
-30.0,33340.0,8,96.0
-34.0,33345.0,11,145.0
-49.0,33350.0,12,201.0
-56.0,33355.0,16,272.0
-71.0,33360.0,19,363.0
-91.0,33365.0,23,469.0
-106.0,33370.0,23,584.0
-115.0,33375.0,26,708.0
-124.0,33380.0,29,847.0
-139.0,33385.0,35,1008.0
-161.0,33390.0,32,1049.0
-41.0,33395.0,24,931.0
118.0,33400.0,17,1023.0
-92.0,33405.0,14,1096.0
-73.0,33410.0,9,1031.0
65.0,33415.0,8,800.0
231.0,33420.0,8,834.0
-34.0,33425.0,8,880.0
-46.0,33430.0,15,941.0
-61.0,33435.0,15,893.0
48.0,33440.0,13,677.0
216.0,33445.0,14,507.0
170.0,33450.0,5,528.0
-21.0,33455.0,8,546.0
-18.0,33460.0,8,494.0
52.0,33465.0,7,364.0
130.0,33470.0,5,351.0
13.0,33475.0,7,380.0
-29.0,33480.0,9,330.0
50.0,33485.0,5,213.0
117.0,33490.0,5,119.0
94.0,33495.0,3,122.0
-3.0,33500.0,6,131.0
-9.0,33505.0,7,129.0
2.0,33510.0,4,85.0
44.0,33515.0,2,43.0
42.0,33520.0,1,25.0
18.0,33525.0,1,16.0
9.0,33530.0,2,8.0
8.0,33535.0,8,35.0
-27.0,33540.0,9,65.0
-30.0,33545.0,5,67.0
-2.0,33550.0,1,40.0
27.0,33555.0,3,25.0
15.0,33560.0,1,20.0
5.0,33565.0,7,34.0
-14.0,33570.0,5,47.0
-13.0,33575.0,2,25.0
22.0,33580.0,0,9.0
16.0,33585.0,6,28.0
-19.0,33590.0,7,49.0
-21.0,33595.0,3,43.0
6.0,33600.0,2,32.0
11.0,33605.0,8,50.0
-18.0,33610.0,10,76.0
-26.0,33615.0,2,66.0
10.0,33620.0,1,33.0
33.0,33625.0,2,13.0
20.0,33630.0,2,6.0
7.0,33635.0,7,28.0
-22.0,33640.0,6,53.0
-25.0,33645.0,1,39.0
14.0,33650.0,2,13.0
26.0,33655.0,2,10.0
3.0,33660.0,6,27.0
-17.0,33665.0,7,47.0
-20.0,33670.0,3,41.0
6.0,33675.0,2,35.0
6.0,33680.0,8,55.0
-20.0,33685.0,13,111.0
-56.0,33690.0,13,145.0
-34.0,33695.0,5,116.0
29.0,33700.0,2,81.0
35.0,33705.0,3,42.0
39.0,33710.0,1,24.0
18.0,33715.0,6,41.0
-17.0,33720.0,6,48.0
-7.0,33725.0,0,27.0
21.0,33730.0,0,7.0
20.0,33735.0,1,8.0
-1.0,33740.0,8,33.0
-25.0,33745.0,9,78.0
-45.0,33750.0,9,97.0
-19.0,33755.0,3,75.0
22.0,33760.0,4,44.0
31.0,33765.0,2,38.0
6.0,33770.0,8,46.0
-8.0,33775.0,13,100.0
-54.0,33780.0,12,136.0
-36.0,33785.0,9,127.0
9.0,33790.0,3,92.0
35.0,33795.0,0,77.0
15.0,33800.0,6,97.0
-20.0,33805.0,7,104.0
-7.0,33810.0,3,70.0
34.0,33815.0,3,32.0
38.0,33820.0,2,36.0
-4.0,33825.0,10,67.0
-31.0,33830.0,9,89.0
-22.0,33835.0,9,85.0
4.0,33840.0,4,91.0
-6.0,33845.0,8,117.0
-26.0,33850.0,9,129.0
-12.0,33855.0,6,112.0
17.0,33860.0,1,65.0
47.0,33865.0,1,43.0
22.0,33870.0,0,18.0
25.0,33875.0,6,39.0
-21.0,33880.0,8,59.0
-20.0,33885.0,3,42.0
17.0,33890.0,1,41.0
1.0,33895.0,7,62.0
-21.0,33900.0,7,79.0
-17.0,33905.0,3,63.0
16.0,33910.0,2,40.0
23.0,33915.0,4,34.0
6.0,33920.0,2,22.0
12.0,33925.0,7,33.0
-11.0,33930.0,7,52.0
-19.0,33935.0,3,44.0
8.0,33940.0,2,27.0
17.0,33945.0,4,34.0
-7.0,33950.0,2,19.0
15.0,33955.0,8,35.0
-16.0,33960.0,6,54.0
-19.0,33965.0,5,53.0
1.0,33970.0,2,37.0
16.0,33975.0,2,35.0
2.0,33980.0,1,5.0
30.0,33985.0,7,26.0
-21.0,33990.0,14,76.0
-50.0,33995.0,20,163.0
-87.0,34000.0,19,230.0
-67.0,34005.0,13,244.0
-14.0,34010.0,10,216.0
28.0,34015.0,6,237.0
-21.0,34020.0,7,265.0
-28.0,34025.0,7,260.0
5.0,34030.0,6,209.0
