,buffer_size,step_time,total_stopped,total_wait_time
2412,1663,12365.0,28,1417.0
2413,1663,12370.0,35,1541.0
2414,1663,12375.0,37,1644.0
2415,1663,12380.0,34,1542.0
2416,1663,12385.0,37,1396.0
2417,1663,12390.0,41,1358.0
2418,1663,12395.0,45,1471.0
2419,1663,12400.0,39,1470.0
2420,1663,12405.0,31,1397.0
2421,1663,12410.0,26,1321.0
2422,1663,12415.0,23,1154.0
2423,1663,12420.0,37,1190.0
2424,1663,12425.0,40,1265.0
2425,1663,12430.0,39,1309.0
2426,1663,12435.0,40,1383.0
2427,1663,12440.0,38,1451.0
2428,1663,12445.0,35,1434.0
2429,1663,12450.0,41,1457.0
2430,1663,12455.0,35,1579.0
2431,1663,12460.0,34,1570.0
2432,1663,12465.0,40,1579.0
2433,1663,12470.0,43,1613.0
2434,1663,12475.0,49,1694.0
2435,1663,12480.0,51,1726.0
2436,1663,12485.0,31,1477.0
2437,1663,12490.0,44,1551.0
2438,1663,12495.0,37,1681.0
2439,1663,12500.0,36,1711.0
2440,1663,12505.0,43,1674.0
2441,1663,12510.0,34,1538.0
2442,1663,12515.0,51,1798.0
2443,1663,12520.0,34,1922.0
2444,1663,12525.0,33,1857.0
2445,1663,12530.0,38,1888.0
2446,1663,12535.0,32,1782.0
2447,1663,12540.0,43,1835.0
2448,1663,12545.0,45,1980.0
2449,1663,12550.0,39,2036.0
2450,1663,12555.0,44,1976.0
2451,1663,12560.0,37,1909.0
2452,1663,12565.0,38,1819.0
2453,1663,12570.0,39,1908.0
2454,1663,12575.0,42,1917.0
2455,1663,12580.0,47,1837.0
2456,1663,12585.0,38,1732.0
2457,1663,12590.0,54,1658.0
2458,1663,12595.0,43,1742.0
2459,1663,12600.0,40,1771.0
2460,1663,12605.0,39,1798.0
2461,1663,12610.0,42,1799.0
2462,1663,12615.0,39,1820.0
2463,1663,12620.0,43,1813.0
2464,1663,12625.0,57,1952.0
2465,1663,12630.0,43,2103.0
2466,1663,12635.0,34,2064.0
2467,1663,12640.0,40,2068.0
2468,1663,12645.0,54,2143.0
2469,1663,12650.0,37,2125.0
2470,1663,12655.0,41,1948.0
2471,1663,12660.0,31,1758.0
2472,1663,12665.0,27,1516.0
2473,1663,12670.0,36,1443.0
2474,1663,12675.0,43,1448.0
2475,1663,12680.0,32,1384.0
2476,1663,12685.0,42,1523.0
2477,1663,12690.0,36,1652.0
2478,1663,12695.0,45,1703.0
2479,1663,12700.0,46,1719.0
2480,1663,12705.0,36,1706.0
2481,1663,12710.0,46,1759.0
2482,1663,12715.0,38,1791.0
2483,1663,12720.0,55,1842.0
2484,1663,12725.0,58,1874.0
2485,1663,12730.0,43,1840.0
2486,1663,12735.0,50,1961.0
2487,1663,12740.0,38,1970.0
2488,1663,12745.0,37,2048.0
2489,1663,12750.0,64,2163.0
2490,1663,12755.0,62,2128.0
2491,1663,12760.0,57,2103.0
2492,1663,12765.0,45,2111.0
2493,1663,12770.0,39,2063.0
2494,1663,12775.0,43,2161.0
2495,1663,12780.0,54,2158.0
2496,1663,12785.0,46,1958.0
2497,1663,12790.0,40,1815.0
2498,1663,12795.0,37,1920.0
2499,1663,12800.0,48,1931.0
2500,1663,12805.0,34,1874.0
2501,1663,12810.0,35,1626.0
2502,1663,12815.0,34,1574.0
2503,1663,12820.0,23,1616.0
2504,1663,12825.0,41,1762.0
2505,1663,12830.0,43,1891.0
2506,1663,12835.0,30,1779.0
2507,1663,12840.0,44,1587.0
2508,1663,12845.0,31,1483.0
2509,1663,12850.0,32,1478.0
2510,1663,12855.0,46,1728.0
2511,1663,12860.0,36,1701.0
2512,1663,12865.0,44,1829.0
2513,1663,12870.0,37,1861.0
2514,1663,12875.0,45,1694.0
2515,1663,12880.0,29,1512.0
2516,1663,12885.0,35,1452.0
2517,1663,12890.0,31,1538.0
2518,1663,12895.0,19,1489.0
2519,1663,12900.0,33,1392.0
2520,1663,12905.0,32,1334.0
2521,1663,12910.0,39,1219.0
2522,1663,12915.0,38,1257.0
2523,1663,12920.0,30,1236.0
2524,1663,12925.0,25,1266.0
2525,1663,12930.0,36,1179.0
2526,1663,12935.0,24,1111.0
2527,1663,12940.0,33,1082.0
2528,1663,12945.0,25,1124.0
2529,1663,12950.0,33,1241.0
2530,1663,12955.0,26,1306.0
2531,1663,12960.0,31,1216.0
2532,1663,12965.0,22,1090.0
2533,1663,12970.0,38,984.0
2534,1663,12975.0,43,1065.0
2535,1663,12980.0,32,1134.0
2536,1663,12985.0,25,1224.0
2537,1663,12990.0,13,1169.0
2538,1663,12995.0,31,1084.0
2539,1663,13000.0,32,1058.0
2540,1663,13005.0,31,1100.0
2541,1663,13010.0,14,1061.0
2542,1663,13015.0,14,974.0
2543,1663,13020.0,12,969.0
2544,1663,13025.0,26,840.0
2545,1663,13030.0,37,910.0
2546,1663,13035.0,27,909.0
2547,1663,13040.0,20,928.0
2548,1663,13045.0,11,911.0
2549,1663,13050.0,17,875.0
2550,1663,13055.0,29,899.0
2551,1663,13060.0,32,983.0
2552,1663,13065.0,20,1045.0
2553,1663,13070.0,30,1093.0
2554,1663,13075.0,27,980.0
2555,1663,13080.0,46,1044.0
2556,1663,13085.0,45,1090.0
2557,1663,13090.0,34,1089.0
2558,1663,13095.0,24,1160.0
2559,1663,13100.0,32,1085.0
2560,1663,13105.0,39,1163.0
2561,1663,13110.0,36,1364.0
2562,1663,13115.0,24,1436.0
2563,1663,13120.0,28,1335.0
2564,1663,13125.0,40,1224.0
2565,1663,13130.0,50,1371.0
2566,1663,13135.0,41,1638.0
2567,1663,13140.0,19,1690.0
2568,1663,13145.0,24,1782.0
2569,1663,13150.0,38,1746.0
2570,1663,13155.0,58,1556.0
2571,1663,13160.0,57,1634.0
2572,1663,13165.0,29,1744.0
2573,1663,13170.0,20,1615.0
2574,1663,13175.0,40,1567.0
2575,1663,13180.0,48,1651.0
2576,1663,13185.0,46,1618.0
2577,1663,13190.0,33,1715.0
2578,1663,13195.0,20,1635.0
2579,1663,13200.0,34,1676.0
2580,1663,13205.0,50,1739.0
2581,1663,13210.0,43,1698.0
2582,1663,13215.0,37,1683.0
2583,1663,13220.0,35,1659.0
2584,1663,13225.0,31,1571.0
2585,1663,13230.0,40,1516.0
2586,1663,13235.0,29,1483.0
2587,1663,13240.0,46,1495.0
2588,1663,13245.0,41,1590.0
2589,1663,13250.0,27,1516.0
2590,1663,13255.0,34,1572.0
2591,1663,13260.0,40,1596.0
2592,1663,13265.0,29,1460.0
2593,1663,13270.0,30,1173.0
2594,1663,13275.0,32,1105.0
2595,1663,13280.0,45,1261.0
2596,1663,13285.0,42,1376.0
2597,1663,13290.0,28,1455.0
2598,1663,13295.0,24,1380.0
2599,1663,13300.0,27,1181.0
2600,1663,13305.0,37,1077.0
2601,1663,13310.0,36,1174.0
2602,1663,13315.0,22,1289.0
2603,1663,13320.0,23,1323.0
2604,1663,13325.0,19,1215.0
2605,1663,13330.0,20,1087.0
2606,1663,13335.0,30,1053.0
2607,1663,13340.0,34,1108.0
2608,1663,13345.0,30,1026.0
2609,1663,13350.0,32,1024.0
2610,1663,13355.0,44,1160.0
2611,1663,13360.0,38,1192.0
2612,1663,13365.0,24,1132.0
2613,1663,13370.0,30,1126.0
2614,1663,13375.0,26,1138.0
2615,1663,13380.0,52,1180.0
2616,1663,13385.0,32,1283.0
2617,1663,13390.0,23,1304.0
2618,1663,13395.0,25,1336.0
2619,1663,13400.0,15,1240.0
2620,1663,13405.0,30,1241.0
2621,1663,13410.0,31,1198.0
2622,1663,13415.0,39,1199.0
2623,1663,13420.0,31,1250.0
2624,1663,13425.0,27,1146.0
2625,1663,13430.0,23,1125.0
2626,1663,13435.0,35,1153.0
2627,1663,13440.0,31,1185.0
2628,1663,13445.0,33,1254.0
2629,1663,13450.0,27,1296.0
2630,1663,13455.0,34,1300.0
2631,1663,13460.0,32,1328.0
2632,1663,13465.0,42,1330.0
2633,1663,13470.0,39,1405.0
2634,1663,13475.0,39,1550.0
2635,1663,13480.0,40,1604.0
2636,1663,13485.0,37,1564.0
2637,1663,13490.0,45,1464.0
2638,1663,13495.0,37,1450.0
2639,1663,13500.0,21,1514.0
2640,1663,13505.0,32,1597.0
2641,1663,13510.0,25,1618.0
2642,1663,13515.0,35,1508.0
2643,1663,13520.0,40,1481.0
2644,1663,13525.0,37,1502.0
2645,1663,13530.0,28,1432.0
2646,1663,13535.0,16,1318.0
2647,1663,13540.0,24,1248.0
2648,1663,13545.0,29,1261.0
2649,1663,13550.0,35,1305.0
2650,1663,13555.0,27,1257.0
2651,1663,13560.0,30,1247.0
2652,1663,13565.0,33,1257.0
2653,1663,13570.0,21,1283.0
2654,1663,13575.0,31,1194.0
2655,1663,13580.0,34,1227.0
2656,1663,13585.0,31,1255.0
2657,1663,13590.0,19,1096.0
2658,1663,13595.0,29,940.0
2659,1663,13600.0,25,1005.0
2660,1663,13605.0,28,1062.0
2661,1663,13610.0,40,1155.0
2662,1663,13615.0,42,1230.0
2663,1663,13620.0,31,1106.0
2664,1663,13625.0,31,1027.0
2665,1663,13630.0,21,1064.0
2666,1663,13635.0,29,1122.0
2667,1663,13640.0,22,1191.0
2668,1663,13645.0,32,1240.0
2669,1663,13650.0,38,1333.0
2670,1663,13655.0,29,1284.0
2671,1663,13660.0,33,1241.0
2672,1663,13665.0,30,1243.0
2673,1663,13670.0,41,1373.0
2674,1663,13675.0,44,1408.0
2675,1663,13680.0,48,1416.0
2676,1663,13685.0,28,1420.0
2677,1663,13690.0,26,1289.0
2678,1663,13695.0,36,1285.0
2679,1663,13700.0,22,1202.0
2680,1663,13705.0,25,1174.0
2681,1663,13710.0,26,1177.0
2682,1663,13715.0,42,1263.0
2683,1663,13720.0,45,1374.0
2684,1663,13725.0,30,1296.0
2685,1663,13730.0,36,1347.0
2686,1663,13735.0,39,1396.0
2687,1663,13740.0,47,1455.0
2688,1663,13745.0,30,1401.0
2689,1663,13750.0,27,1431.0
2690,1663,13755.0,21,1419.0
2691,1663,13760.0,37,1469.0
2692,1663,13765.0,33,1417.0
2693,1663,13770.0,41,1494.0
2694,1663,13775.0,28,1375.0
2695,1663,13780.0,41,1359.0
2696,1663,13785.0,33,1507.0
2697,1663,13790.0,25,1520.0
2698,1663,13795.0,32,1448.0
2699,1663,13800.0,42,1289.0
2700,1663,13805.0,40,1290.0
2701,1663,13810.0,24,1435.0
2702,1663,13815.0,22,1504.0
2703,1663,13820.0,29,1401.0
2704,1663,13825.0,34,1347.0
2705,1663,13830.0,32,1359.0
2706,1663,13835.0,37,1458.0
2707,1663,13840.0,29,1465.0
2708,1663,13845.0,27,1423.0
2709,1663,13850.0,27,1329.0
2710,1663,13855.0,22,1203.0
2711,1663,13860.0,33,1216.0
2712,1663,13865.0,30,1249.0
2713,1663,13870.0,16,1159.0
2714,1663,13875.0,30,1189.0
2715,1663,13880.0,28,1090.0
2716,1663,13885.0,38,1081.0
2717,1663,13890.0,29,1101.0
2718,1663,13895.0,32,1088.0
2719,1663,13900.0,34,1179.0
2720,1663,13905.0,11,1124.0
2721,1663,13910.0,24,1117.0
2722,1663,13915.0,39,1136.0
2723,1663,13920.0,32,1024.0
2724,1663,13925.0,41,1113.0
2725,1663,13930.0,24,1181.0
2726,1663,13935.0,14,1145.0
2727,1663,13940.0,24,1181.0
2728,1663,13945.0,29,1196.0
2729,1663,13950.0,26,1122.0
2730,1663,13955.0,35,1172.0
2731,1663,13960.0,38,1273.0
2732,1663,13965.0,26,1378.0
2733,1663,13970.0,22,1387.0
2734,1663,13975.0,28,1402.0
2735,1663,13980.0,33,1346.0
2736,1663,13985.0,47,1191.0
2737,1663,13990.0,37,1304.0
2738,1663,13995.0,28,1410.0
2739,1663,14000.0,25,1292.0
2740,1663,14005.0,26,1231.0
2741,1663,14010.0,33,1201.0
2742,1663,14015.0,37,1351.0
2743,1663,14020.0,18,1294.0
2744,1663,14025.0,30,1271.0
2745,1663,14030.0,42,1245.0
2746,1663,14035.0,36,1136.0
2747,1663,14040.0,30,1247.0
2748,1663,14045.0,29,1205.0
2749,1663,14050.0,28,1195.0
2750,1663,14055.0,29,1232.0
2751,1663,14060.0,34,1292.0
2752,1663,14065.0,25,1352.0
2753,1663,14070.0,18,1254.0
2754,1663,14075.0,25,1201.0
2755,1663,14080.0,37,1170.0
2756,1663,14085.0,43,1302.0
2757,1663,14090.0,28,1344.0
2758,1663,14095.0,28,1449.0
2759,1663,14100.0,26,1372.0
2760,1663,14105.0,40,1330.0
2761,1663,14110.0,39,1289.0
2762,1663,14115.0,32,1316.0
2763,1663,14120.0,22,1324.0
2764,1663,14125.0,25,1239.0
2765,1663,14130.0,35,1236.0
2766,1663,14135.0,46,1276.0
2767,1663,14140.0,35,1401.0
2768,1663,14145.0,26,1506.0
2769,1663,14150.0,30,1427.0
2770,1663,14155.0,31,1487.0
2771,1663,14160.0,49,1496.0
2772,1663,14165.0,52,1525.0
2773,1663,14170.0,20,1615.0
2774,1663,14175.0,29,1573.0
2775,1663,14180.0,29,1460.0
2776,1663,14185.0,44,1390.0
2777,1663,14190.0,37,1386.0
2778,1663,14195.0,31,1272.0
2779,1663,14200.0,15,1220.0
2780,1663,14205.0,27,1236.0
2781,1663,14210.0,38,1293.0
2782,1663,14215.0,52,1243.0
2783,1663,14220.0,39,1294.0
2784,1663,14225.0,38,1392.0
2785,1663,14230.0,27,1373.0
2786,1663,14235.0,25,1345.0
2787,1663,14240.0,34,1363.0
2788,1663,14245.0,25,1246.0
2789,1663,14250.0,28,1141.0
2790,1663,14255.0,26,1173.0
2791,1663,14260.0,46,1301.0
2792,1663,14265.0,40,1490.0
2793,1663,14270.0,23,1346.0
2794,1663,14275.0,40,1215.0
2795,1663,14280.0,34,1206.0
2796,1663,14285.0,34,1283.0
2797,1663,14290.0,30,1448.0
2798,1663,14295.0,24,1339.0
2799,1663,14300.0,27,1364.0
2800,1663,14305.0,22,1151.0
2801,1663,14310.0,27,1181.0
2802,1663,14315.0,34,1170.0
2803,1663,14320.0,19,1216.0
2804,1663,14325.0,22,1196.0
2805,1663,14330.0,23,1069.0
2806,1663,14335.0,31,936.0
2807,1663,14340.0,37,981.0
2808,1663,14345.0,26,1120.0
2809,1663,14350.0,19,1121.0
2810,1663,14355.0,20,1122.0
2811,1663,14360.0,37,1053.0
2812,1663,14365.0,53,1146.0
2813,1663,14370.0,47,1296.0
2814,1663,14375.0,24,1240.0
2815,1663,14380.0,25,1186.0
2816,1663,14385.0,29,1169.0
2817,1663,14390.0,45,1225.0
2818,1663,14395.0,38,1285.0
2819,1663,14400.0,34,1287.0
2820,1663,14405.0,30,1289.0
2821,1663,14410.0,41,1277.0
2822,1663,14415.0,49,1316.0
2823,1663,14420.0,43,1369.0
2824,1663,14425.0,37,1461.0
2825,1663,14430.0,31,1492.0
2826,1663,14435.0,44,1563.0
2827,1663,14440.0,39,1720.0
2828,1663,14445.0,36,1653.0
2829,1663,14450.0,25,1680.0
2830,1663,14455.0,19,1698.0
2831,1663,14460.0,22,1598.0
2832,1663,14465.0,30,1425.0
2833,1663,14470.0,49,1354.0
2834,1663,14475.0,33,1364.0
2835,1663,14480.0,26,1382.0
2836,1663,14485.0,12,1310.0
2837,1663,14490.0,29,1324.0
2838,1663,14495.0,35,1368.0
2839,1663,14500.0,21,1241.0
2840,1663,14505.0,35,1160.0
2841,1663,14510.0,43,1376.0
2842,1663,14515.0,34,1315.0
2843,1663,14520.0,42,1329.0
2844,1663,14525.0,21,1288.0
2845,1663,14530.0,35,1243.0
2846,1663,14535.0,19,1279.0
2847,1663,14540.0,21,1195.0
2848,1663,14545.0,29,1239.0
2849,1663,14550.0,31,1223.0
2850,1663,14555.0,27,1272.0
2851,1663,14560.0,30,1140.0
2852,1663,14565.0,39,1048.0
2853,1663,14570.0,38,1122.0
2854,1663,14575.0,30,1186.0
2855,1663,14580.0,33,1326.0
2856,1663,14585.0,20,1317.0
2857,1663,14590.0,22,1230.0
2858,1663,14595.0,34,1168.0
2859,1663,14600.0,28,1261.0
2860,1663,14605.0,36,1422.0
2861,1663,14610.0,35,1568.0
2862,1663,14615.0,42,1547.0
2863,1663,14620.0,38,1472.0
2864,1663,14625.0,23,1467.0
2865,1663,14630.0,22,1349.0
2866,1663,14635.0,29,1329.0
2867,1663,14640.0,43,1469.0
2868,1663,14645.0,31,1553.0
2869,1663,14650.0,24,1374.0
2870,1663,14655.0,36,1219.0
2871,1663,14660.0,36,1291.0
2872,1663,14665.0,37,1328.0
2873,1663,14670.0,36,1466.0
2874,1663,14675.0,28,1529.0
2875,1663,14680.0,23,1309.0
2876,1663,14685.0,44,1206.0
2877,1663,14690.0,46,1397.0
2878,1663,14695.0,34,1430.0
2879,1663,14700.0,24,1364.0
2880,1663,14705.0,25,1218.0
2881,1663,14710.0,38,1293.0
2882,1663,14715.0,38,1364.0
2883,1663,14720.0,28,1438.0
2884,1663,14725.0,22,1371.0
2885,1663,14730.0,26,1144.0
2886,1663,14735.0,37,1236.0
2887,1663,14740.0,34,1296.0
2888,1663,14745.0,30,1320.0
2889,1663,14750.0,24,1262.0
2890,1663,14755.0,30,1294.0
2891,1663,14760.0,48,1300.0
2892,1663,14765.0,49,1340.0
2893,1663,14770.0,33,1370.0
2894,1663,14775.0,30,1432.0
2895,1663,14780.0,37,1564.0
2896,1663,14785.0,36,1383.0
2897,1663,14790.0,36,1419.0
2898,1663,14795.0,31,1457.0
2899,1663,14800.0,25,1487.0
2900,1663,14805.0,20,1392.0
2901,1663,14810.0,27,1249.0
2902,1663,14815.0,23,1192.0
2903,1663,14820.0,26,1110.0
2904,1663,14825.0,18,996.0
2905,1663,14830.0,26,989.0
2906,1663,14835.0,34,1026.0
2907,1663,14840.0,33,1163.0
2908,1663,14845.0,31,1229.0
2909,1663,14850.0,21,1213.0
2910,1663,14855.0,31,1142.0
2911,1663,14860.0,30,1112.0
2912,1663,14865.0,41,1190.0
2913,1663,14870.0,33,1244.0
2914,1663,14875.0,28,1251.0
2915,1663,14880.0,23,1228.0
2916,1663,14885.0,23,1148.0
2917,1663,14890.0,40,1231.0
2918,1663,14895.0,28,1215.0
2919,1663,14900.0,25,1201.0
2920,1663,14905.0,25,1143.0
2921,1663,14910.0,27,1076.0
2922,1663,14915.0,34,1125.0
2923,1663,14920.0,37,1114.0
2924,1663,14925.0,54,1272.0
2925,1663,14930.0,37,1361.0
2926,1663,14935.0,38,1432.0
2927,1663,14940.0,39,1459.0
2928,1663,14945.0,49,1403.0
2929,1663,14950.0,38,1512.0
2930,1663,14955.0,37,1616.0
2931,1663,14960.0,32,1575.0
2932,1663,14965.0,24,1556.0
2933,1663,14970.0,37,1585.0
2934,1663,14975.0,36,1539.0
2935,1663,14980.0,24,1448.0
2936,1663,14985.0,26,1111.0
2937,1663,14990.0,30,1096.0
2938,1663,14995.0,24,1061.0
2939,1663,15000.0,31,1148.0
2940,1663,15005.0,24,1167.0
2941,1663,15010.0,19,1060.0
2942,1663,15015.0,32,987.0
2943,1663,15020.0,26,937.0
2944,1663,15025.0,34,904.0
2945,1663,15030.0,21,952.0
2946,1663,15035.0,31,993.0
2947,1663,15040.0,27,912.0
2948,1663,15045.0,31,895.0
2949,1663,15050.0,24,832.0
2950,1663,15055.0,20,892.0
2951,1663,15060.0,18,923.0
2952,1663,15065.0,24,949.0
2953,1663,15070.0,24,821.0
2954,1663,15075.0,25,753.0
2955,1663,15080.0,25,765.0
2956,1663,15085.0,24,778.0
2957,1663,15090.0,15,892.0
2958,1663,15095.0,21,930.0
2959,1663,15100.0,20,817.0
2960,1663,15105.0,21,806.0
2961,1663,15110.0,32,837.0
2962,1663,15115.0,31,835.0
2963,1663,15120.0,34,842.0
2964,1663,15125.0,39,950.0
2965,1663,15130.0,32,1005.0
2966,1663,15135.0,39,1132.0
2967,1663,15140.0,29,1151.0
2968,1663,15145.0,36,1144.0
2969,1663,15150.0,48,1252.0
2970,1663,15155.0,65,1398.0
2971,1663,15160.0,50,1589.0
2972,1663,15165.0,46,1729.0
2973,1663,15170.0,43,1877.0
2974,1663,15175.0,40,1900.0
2975,1665,15180.0,40,1842.0
2976,1668,15185.0,35,1968.0
2977,1668,15190.0,39,1960.0
2978,1668,15195.0,31,2078.0
2979,1668,15200.0,32,2138.0
2980,1668,15205.0,35,2089.0
2981,1668,15210.0,28,2005.0
2982,1668,15215.0,22,2147.0
2983,1668,15220.0,17,1782.0
2984,1668,15225.0,28,1701.0
2985,1668,15230.0,33,1601.0
2986,1668,15235.0,35,1579.0
2987,1668,15240.0,35,1616.0
2988,1668,15245.0,28,1611.0
2989,1668,15250.0,37,1383.0
2990,1668,15255.0,39,1251.0
2991,1668,15260.0,33,1252.0
2992,1668,15265.0,25,1285.0
2993,1668,15270.0,40,1324.0
2994,1668,15275.0,25,1289.0
2995,1668,15280.0,27,1093.0
2996,1668,15285.0,37,1031.0
2997,1668,15290.0,26,1140.0
2998,1668,15295.0,21,1070.0
2999,1668,15300.0,29,925.0
3000,1668,15305.0,36,1013.0
3001,1668,15310.0,33,1094.0
3002,1668,15315.0,24,1020.0
3003,1668,15320.0,31,989.0
3004,1668,15325.0,35,1081.0
3005,1668,15330.0,34,1034.0
3006,1668,15335.0,26,1138.0
3007,1668,15340.0,20,1090.0
3008,1668,15345.0,31,1052.0
3009,1668,15350.0,36,1175.0
3010,1668,15355.0,30,1157.0
3011,1668,15360.0,26,1156.0
3012,1668,15365.0,26,1106.0
3013,1668,15370.0,35,1165.0
3014,1668,15375.0,28,1222.0
3015,1668,15380.0,31,1341.0
3016,1668,15385.0,22,1359.0
3017,1668,15390.0,24,1199.0
3018,1668,15395.0,24,1109.0
3019,1668,15400.0,31,1145.0
3020,1668,15405.0,34,1296.0
3021,1668,15410.0,25,1307.0
3022,1668,15415.0,37,1228.0
3023,1668,15420.0,43,1312.0
3024,1668,15425.0,37,1428.0
3025,1668,15430.0,29,1522.0
3026,1668,15435.0,33,1474.0
3027,1668,15440.0,28,1373.0
3028,1668,15445.0,13,1134.0
3029,1668,15450.0,43,1158.0
3030,1668,15455.0,33,1226.0
3031,1668,15460.0,19,1216.0
3032,1668,15465.0,38,1219.0
3033,1668,15470.0,28,1243.0
3034,1668,15475.0,28,1289.0
3035,1668,15480.0,36,1299.0
3036,1668,15485.0,24,1188.0
3037,1668,15490.0,21,1335.0
3038,1668,15495.0,21,1315.0
3039,1668,15500.0,27,1312.0
3040,1668,15505.0,27,1322.0
3041,1668,15510.0,52,1371.0
3042,1668,15515.0,38,1471.0
3043,1668,15520.0,21,1381.0
3044,1668,15525.0,41,1326.0
3045,1668,15530.0,41,1383.0
3046,1668,15535.0,43,1438.0
3047,1668,15540.0,40,1464.0
3048,1668,15545.0,30,1348.0
3049,1668,15550.0,31,1316.0
3050,1668,15555.0,37,1224.0
3051,1668,15560.0,33,1214.0
3052,1668,15565.0,37,1254.0
3053,1668,15570.0,20,1286.0
3054,1668,15575.0,21,1231.0
3055,1668,15580.0,36,1242.0
3056,1668,15585.0,37,1253.0
3057,1668,15590.0,31,1287.0
3058,1668,15595.0,31,1375.0
3059,1668,15600.0,37,1415.0
3060,1668,15605.0,32,1499.0
3061,1668,15610.0,37,1433.0
3062,1668,15615.0,31,1371.0
3063,1668,15620.0,33,1267.0
3064,1668,15625.0,37,1444.0
3065,1668,15630.0,35,1482.0
3066,1668,15635.0,29,1372.0
3067,1668,15640.0,42,1373.0
3068,1668,15645.0,47,1379.0
3069,1668,15650.0,31,1478.0
3070,1668,15655.0,42,1641.0
3071,1668,15660.0,48,1771.0
3072,1668,15665.0,48,1884.0
3073,1668,15670.0,39,1927.0
3074,1668,15675.0,39,1903.0
3075,1668,15680.0,31,1903.0
3076,1668,15685.0,34,1802.0
3077,1668,15690.0,39,1713.0
3078,1668,15695.0,36,1485.0
3079,1668,15700.0,40,1410.0
3080,1668,15705.0,48,1575.0
3081,1668,15710.0,37,1694.0
3082,1668,15715.0,28,1684.0
3083,1668,15720.0,29,1667.0
3084,1668,15725.0,45,1645.0
3085,1668,15730.0,20,1582.0
3086,1668,15735.0,27,1485.0
3087,1668,15740.0,24,1389.0
3088,1668,15745.0,28,1268.0
3089,1668,15750.0,49,1353.0
3090,1668,15755.0,31,1461.0
3091,1668,15760.0,39,1578.0
3092,1668,15765.0,41,1640.0
3093,1668,15770.0,45,1657.0
3094,1668,15775.0,54,1660.0
3095,1668,15780.0,53,1752.0
3096,1668,15785.0,36,1704.0
3097,1668,15790.0,48,1705.0
3098,1668,15795.0,38,1757.0
3099,1668,15800.0,39,1646.0
3100,1668,15805.0,30,1735.0
3101,1668,15810.0,38,1706.0
3102,1668,15815.0,36,1742.0
3103,1668,15820.0,37,1730.0
3104,1668,15825.0,25,1598.0
3105,1668,15830.0,29,1405.0
3106,1668,15835.0,32,1385.0
3107,1668,15840.0,39,1414.0
3108,1668,15845.0,34,1426.0
3109,1668,15850.0,23,1263.0
3110,1668,15855.0,32,1272.0
3111,1668,15860.0,40,1340.0
3112,1668,15865.0,33,1226.0
3113,1668,15870.0,36,1257.0
3114,1668,15875.0,25,1181.0
3115,1668,15880.0,29,1148.0
3116,1668,15885.0,25,1242.0
3117,1668,15890.0,23,1236.0
3118,1668,15895.0,29,1316.0
3119,1668,15900.0,26,1186.0
3120,1668,15905.0,24,1160.0
3121,1668,15910.0,30,1192.0
3122,1668,15915.0,23,1188.0
3123,1668,15920.0,24,1164.0
3124,1668,15925.0,34,1202.0
3125,1668,15930.0,39,1197.0
3126,1668,15935.0,37,1210.0
3127,1668,15940.0,32,1360.0
3128,1668,15945.0,27,1506.0
3129,1668,15950.0,28,1375.0
3130,1668,15955.0,31,1283.0
3131,1668,15960.0,44,1315.0
3132,1668,15965.0,34,1376.0
3133,1668,15970.0,21,1299.0
3134,1668,15975.0,28,1192.0
3135,1668,15980.0,29,1181.0
3136,1668,15985.0,37,1162.0
3137,1668,15990.0,41,1338.0
3138,1668,15995.0,33,1462.0
3139,1668,16000.0,20,1476.0
3140,1668,16005.0,31,1448.0
3141,1668,16010.0,34,1552.0
3142,1668,16015.0,42,1602.0
3143,1668,16020.0,45,1708.0
3144,1668,16025.0,51,1743.0
3145,1668,16030.0,40,1684.0
3146,1668,16035.0,34,1622.0
3147,1668,16040.0,29,1634.0
3148,1668,16045.0,24,1641.0
3149,1668,16050.0,38,1568.0
3150,1668,16055.0,19,1437.0
3151,1668,16060.0,24,1388.0
3152,1668,16065.0,32,1481.0
3153,1668,16070.0,23,1467.0
3154,1668,16075.0,36,1266.0
3155,1668,16080.0,37,1225.0
3156,1668,16085.0,36,1273.0
3157,1668,16090.0,29,1269.0
3158,1668,16095.0,29,1309.0
3159,1668,16100.0,46,1185.0
3160,1668,16105.0,28,1210.0
3161,1668,16110.0,42,1243.0
3162,1668,16115.0,31,1320.0
3163,1668,16120.0,32,1253.0
3164,1668,16125.0,31,1204.0
3165,1668,16130.0,33,1248.0
3166,1668,16135.0,27,1200.0
3167,1668,16140.0,33,1271.0
3168,1668,16145.0,16,1282.0
3169,1668,16150.0,21,1181.0
3170,1668,16155.0,25,1292.0
3171,1668,16160.0,16,1181.0
3172,1668,16165.0,27,1290.0
3173,1668,16170.0,27,1187.0
3174,1668,16175.0,35,1067.0
3175,1668,16180.0,23,1082.0
3176,1668,16185.0,27,1136.0
3177,1668,16190.0,20,1223.0
3178,1668,16195.0,20,1055.0
3179,1668,16200.0,40,1102.0
3180,1668,16205.0,28,1043.0
3181,1668,16210.0,26,1113.0
3182,1668,16215.0,31,1131.0
3183,1668,16220.0,29,1281.0
3184,1668,16225.0,24,1161.0
3185,1668,16230.0,25,1167.0
3186,1668,16235.0,45,1231.0
3187,1668,16240.0,45,1409.0
3188,1668,16245.0,36,1583.0
3189,1668,16250.0,35,1735.0
