分钟,路口号+车道号,车流量
2024-10-20 23:51:00,WE,1
2024-10-20 23:52:00,SW,2
2024-10-20 23:53:00,EW,1
2024-10-20 23:53:00,WE,2
2024-10-20 23:53:00,WN,1
2024-10-20 23:54:00,SW,3
2024-10-20 23:54:00,WE,1
2024-10-20 23:55:00,EW,1
2024-10-20 23:55:00,SN,1
2024-10-20 23:55:00,SW,2
2024-10-20 23:55:00,WE,1
2024-10-20 23:56:00,EW,2
2024-10-20 23:56:00,SN,2
2024-10-20 23:57:00,EW,1
2024-10-20 23:57:00,NS,1
2024-10-20 23:57:00,SN,4
2024-10-20 23:57:00,WE,2
2024-10-20 23:58:00,SN,1
2024-10-20 23:58:00,SW,1
2024-10-20 23:58:00,WE,1
2024-10-21 00:01:00,ES,3
2024-10-21 00:01:00,EW,4
2024-10-21 00:01:00,NS,2
2024-10-21 00:01:00,SW,1
2024-10-21 00:02:00,NS,1
2024-10-21 00:02:00,WE,1
2024-10-21 00:02:00,WN,1
2024-10-21 00:03:00,SN,1
2024-10-21 00:04:00,EW,1
2024-10-21 00:04:00,NS,3
2024-10-21 00:04:00,SN,1
2024-10-21 00:04:00,SW,1
2024-10-21 00:04:00,WE,1
2024-10-21 00:05:00,NS,1
2024-10-21 00:05:00,SW,1
2024-10-21 00:05:00,WE,4
2024-10-21 00:06:00,SN,1
2024-10-21 00:07:00,NS,1
2024-10-21 00:07:00,SN,1
2024-10-21 00:07:00,SW,1
2024-10-21 00:07:00,WE,1
2024-10-21 00:08:00,EW,1
2024-10-21 00:08:00,NS,2
2024-10-21 00:08:00,SW,1
2024-10-21 00:08:00,WE,1
2024-10-21 00:09:00,SW,1
2024-10-21 00:09:00,WE,1
2024-10-21 00:10:00,NS,1
2024-10-21 00:10:00,SW,2
2024-10-21 00:10:00,WE,2
2024-10-21 00:11:00,EW,1
2024-10-21 00:11:00,WN,1
2024-10-21 00:12:00,EW,1
2024-10-21 00:12:00,NS,1
2024-10-21 00:12:00,SW,2
2024-10-21 00:12:00,WE,1
2024-10-21 00:12:00,WN,1
2024-10-21 00:13:00,NS,1
2024-10-21 00:13:00,SW,2
2024-10-21 00:14:00,NS,1
2024-10-21 00:14:00,SN,1
2024-10-21 00:14:00,SW,1
2024-10-21 00:14:00,WE,1
2024-10-21 00:15:00,EW,1
2024-10-21 00:15:00,SW,2
2024-10-21 00:16:00,NS,1
2024-10-21 00:16:00,SN,1
2024-10-21 00:16:00,WE,2
2024-10-21 00:17:00,SN,1
2024-10-21 00:17:00,SW,1
2024-10-21 00:18:00,EW,1
2024-10-21 00:18:00,NS,1
2024-10-21 00:18:00,SN,1
2024-10-21 00:18:00,WE,1
2024-10-21 00:19:00,SN,1
2024-10-21 00:20:00,NS,2
2024-10-21 00:20:00,SW,1
2024-10-21 00:20:00,WE,1
2024-10-21 00:21:00,EW,1
2024-10-21 00:21:00,NS,2
2024-10-21 00:21:00,WE,1
2024-10-21 00:22:00,WE,2
2024-10-21 00:23:00,NS,2
2024-10-21 00:23:00,WE,2
2024-10-21 00:24:00,ES,2
2024-10-21 00:24:00,NS,1
2024-10-21 00:24:00,SW,1
2024-10-21 00:24:00,WE,1
2024-10-21 00:25:00,WE,1
2024-10-21 00:26:00,NS,1
2024-10-21 00:26:00,SN,1
2024-10-21 00:27:00,NS,1
2024-10-21 00:27:00,SW,1
2024-10-21 00:28:00,NS,1
2024-10-21 00:28:00,SN,2
2024-10-21 00:28:00,WE,2
2024-10-21 00:29:00,WE,1
2024-10-21 00:31:00,SW,1
2024-10-21 00:32:00,ES,1
2024-10-21 00:32:00,EW,1
2024-10-21 00:32:00,SN,2
2024-10-21 00:32:00,SW,1
2024-10-21 00:32:00,WE,1
2024-10-21 00:33:00,SN,1
2024-10-21 00:34:00,SW,1
2024-10-21 00:36:00,SW,1
2024-10-21 00:37:00,SN,1
2024-10-21 00:37:00,SW,1
2024-10-21 00:37:00,WE,2
2024-10-21 00:38:00,SW,1
2024-10-21 00:38:00,WE,2
2024-10-21 00:39:00,SW,1
2024-10-21 00:40:00,NS,1
2024-10-21 00:40:00,SN,1
2024-10-21 00:41:00,SN,1
2024-10-21 00:42:00,SN,2
2024-10-21 00:43:00,EW,2
2024-10-21 00:43:00,SN,1
2024-10-21 00:43:00,SW,1
2024-10-21 00:43:00,WE,1
2024-10-21 00:44:00,SN,1
2024-10-21 00:44:00,SW,1
2024-10-21 00:45:00,WE,1
2024-10-21 00:47:00,NS,1
2024-10-21 00:47:00,SN,1
2024-10-21 00:47:00,WE,1
2024-10-21 00:48:00,WE,1
2024-10-21 00:49:00,SN,1
2024-10-21 00:49:00,SW,1
2024-10-21 00:49:00,WE,1
2024-10-21 00:51:00,EW,1
2024-10-21 00:52:00,NS,2
2024-10-21 00:52:00,SN,1
2024-10-21 00:52:00,WE,1
2024-10-21 00:53:00,WE,3
2024-10-21 00:54:00,ES,1
2024-10-21 00:54:00,EW,1
2024-10-21 00:54:00,SN,1
2024-10-21 00:54:00,SW,1
2024-10-21 00:56:00,EW,1
2024-10-21 00:56:00,SN,2
2024-10-21 00:56:00,WN,1
2024-10-21 00:57:00,EW,1
2024-10-21 00:57:00,SN,3
2024-10-21 00:57:00,WE,1
2024-10-21 00:58:00,SN,1
2024-10-21 00:58:00,WE,2
2024-10-21 00:59:00,EW,1
2024-10-21 00:59:00,SW,2
2024-10-21 00:59:00,WE,1
2024-10-21 01:00:00,SN,1
2024-10-21 01:00:00,SW,1
2024-10-21 01:00:00,WE,1
2024-10-21 01:01:00,EW,1
2024-10-21 01:01:00,NS,2
2024-10-21 01:01:00,SN,2
2024-10-21 01:01:00,SW,1
2024-10-21 01:03:00,SN,1
2024-10-21 01:04:00,EW,1
2024-10-21 01:04:00,WE,1
2024-10-21 01:05:00,EW,1
2024-10-21 01:05:00,SW,2
2024-10-21 01:06:00,SW,1
2024-10-21 01:07:00,SW,1
2024-10-21 01:08:00,SN,1
2024-10-21 01:09:00,NS,1
2024-10-21 01:09:00,SN,1
2024-10-21 01:10:00,SN,1
2024-10-21 01:11:00,ES,1
2024-10-21 01:11:00,EW,1
2024-10-21 01:11:00,SN,1
2024-10-21 01:12:00,EW,1
2024-10-21 01:12:00,SW,2
2024-10-21 01:12:00,WE,2
2024-10-21 01:12:00,WN,1
2024-10-21 01:13:00,SN,1
2024-10-21 01:13:00,WE,1
2024-10-21 01:15:00,EW,1
2024-10-21 01:15:00,NS,1
2024-10-21 01:15:00,WN,1
2024-10-21 01:16:00,NS,1
2024-10-21 01:16:00,SW,1
2024-10-21 01:16:00,WN,1
2024-10-21 01:17:00,SN,1
2024-10-21 01:18:00,SW,3
2024-10-21 01:20:00,SN,1
2024-10-21 01:22:00,SN,1
2024-10-21 01:22:00,SW,2
2024-10-21 01:23:00,SN,1
2024-10-21 01:24:00,EW,1
2024-10-21 01:26:00,NS,1
2024-10-21 01:26:00,SN,1
2024-10-21 01:28:00,ES,1
2024-10-21 01:29:00,NS,1
2024-10-21 01:30:00,SW,1
2024-10-21 01:31:00,ES,1
2024-10-21 01:33:00,SN,2
2024-10-21 01:33:00,SW,1
2024-10-21 01:34:00,EW,1
2024-10-21 01:34:00,NS,1
2024-10-21 01:34:00,SN,1
2024-10-21 01:35:00,NS,1
2024-10-21 01:36:00,SW,1
2024-10-21 01:37:00,SW,1
2024-10-21 01:38:00,NS,1
2024-10-21 01:38:00,SN,1
2024-10-21 01:39:00,EW,2
2024-10-21 01:40:00,SN,1
2024-10-21 01:42:00,WE,1
2024-10-21 01:43:00,NS,1
2024-10-21 01:43:00,SN,1
2024-10-21 01:43:00,SW,1
2024-10-21 01:43:00,WE,1
2024-10-21 01:44:00,EW,1
2024-10-21 01:44:00,NS,1
2024-10-21 01:45:00,WE,1
2024-10-21 01:46:00,WE,2
2024-10-21 01:48:00,WN,1
2024-10-21 01:49:00,EW,1
2024-10-21 01:49:00,SN,1
2024-10-21 01:49:00,WE,1
2024-10-21 01:52:00,NS,1
2024-10-21 01:53:00,NS,2
2024-10-21 01:53:00,SN,1
2024-10-21 01:53:00,SW,1
2024-10-21 01:53:00,WE,2
2024-10-21 01:54:00,SN,1
2024-10-21 01:55:00,EW,1
2024-10-21 01:55:00,NS,1
2024-10-21 01:56:00,EW,1
2024-10-21 01:56:00,SN,1
2024-10-21 01:57:00,SW,1
2024-10-21 01:57:00,WE,1
2024-10-21 01:59:00,SN,1
2024-10-21 02:00:00,EW,1
2024-10-21 02:00:00,NS,1
2024-10-21 02:00:00,SW,1
2024-10-21 02:00:00,WE,1
2024-10-21 02:01:00,ES,1
2024-10-21 02:01:00,EW,1
2024-10-21 02:01:00,SN,1
2024-10-21 02:01:00,WE,2
2024-10-21 02:02:00,SN,1
2024-10-21 02:02:00,WE,2
2024-10-21 02:05:00,ES,1
2024-10-21 02:05:00,NS,1
2024-10-21 02:05:00,WE,1
2024-10-21 02:06:00,SW,2
2024-10-21 02:06:00,WN,1
2024-10-21 02:07:00,WE,1
2024-10-21 02:08:00,EW,1
2024-10-21 02:08:00,SW,1
2024-10-21 02:09:00,SN,1
2024-10-21 02:10:00,EW,1
2024-10-21 02:10:00,SN,1
2024-10-21 02:10:00,WE,1
2024-10-21 02:11:00,EW,1
2024-10-21 02:12:00,NE,1
2024-10-21 02:13:00,NS,1
2024-10-21 02:13:00,SN,1
2024-10-21 02:13:00,SW,1
2024-10-21 02:14:00,EW,1
2024-10-21 02:14:00,SW,2
2024-10-21 02:14:00,WN,1
2024-10-21 02:15:00,NS,2
2024-10-21 02:15:00,SN,2
2024-10-21 02:15:00,WN,1
2024-10-21 02:16:00,EW,2
2024-10-21 02:16:00,NS,1
2024-10-21 02:17:00,EW,1
2024-10-21 02:17:00,WE,1
2024-10-21 02:18:00,NS,1
2024-10-21 02:19:00,SN,1
2024-10-21 02:20:00,SN,2
2024-10-21 02:21:00,SW,2
2024-10-21 02:22:00,SW,1
2024-10-21 02:25:00,SN,1
2024-10-21 02:25:00,WE,1
2024-10-21 02:26:00,SN,1
2024-10-21 02:27:00,SN,1
2024-10-21 02:28:00,NS,1
2024-10-21 02:30:00,EW,1
2024-10-21 02:32:00,EW,1
2024-10-21 02:33:00,WE,1
2024-10-21 02:34:00,SN,1
2024-10-21 02:34:00,WE,1
2024-10-21 02:35:00,SN,1
2024-10-21 02:36:00,NE,1
2024-10-21 02:36:00,NS,1
2024-10-21 02:36:00,WE,1
2024-10-21 02:37:00,SN,2
2024-10-21 02:37:00,WE,1
2024-10-21 02:38:00,EW,1
2024-10-21 02:39:00,NE,1
2024-10-21 02:39:00,NS,1
2024-10-21 02:40:00,NS,1
2024-10-21 02:40:00,SN,1
2024-10-21 02:40:00,SW,1
2024-10-21 02:40:00,WN,1
2024-10-21 02:41:00,NS,1
2024-10-21 02:42:00,SN,2
2024-10-21 02:43:00,SN,2
2024-10-21 02:43:00,SW,1
2024-10-21 02:43:00,WE,1
2024-10-21 02:44:00,EW,1
2024-10-21 02:44:00,NS,3
2024-10-21 02:44:00,WE,2
2024-10-21 02:46:00,NS,1
2024-10-21 02:46:00,WE,1
2024-10-21 02:47:00,SN,1
2024-10-21 02:47:00,SW,1
2024-10-21 02:48:00,EW,1
2024-10-21 02:48:00,SN,1
2024-10-21 02:49:00,EW,1
2024-10-21 02:49:00,SN,1
2024-10-21 02:49:00,WE,1
2024-10-21 02:50:00,NS,2
2024-10-21 02:50:00,SN,1
2024-10-21 02:50:00,WE,1
2024-10-21 02:51:00,SW,1
2024-10-21 02:51:00,WE,1
2024-10-21 02:52:00,SN,1
2024-10-21 02:52:00,WN,1
2024-10-21 02:53:00,SW,1
2024-10-21 02:54:00,NS,2
2024-10-21 02:54:00,SN,2
2024-10-21 02:56:00,WE,1
2024-10-21 02:57:00,WE,1
2024-10-21 02:59:00,EW,1
2024-10-21 02:59:00,SN,2
2024-10-21 02:59:00,WE,1
2024-10-21 03:00:00,NE,1
2024-10-21 03:01:00,SN,1
2024-10-21 03:01:00,SW,1
2024-10-21 03:02:00,NE,1
2024-10-21 03:02:00,NS,2
2024-10-21 03:03:00,SW,1
2024-10-21 03:04:00,SN,1
2024-10-21 03:04:00,SW,1
2024-10-21 03:05:00,SW,1
2024-10-21 03:07:00,EW,1
2024-10-21 03:07:00,NS,1
2024-10-21 03:07:00,SW,1
2024-10-21 03:08:00,ES,1
2024-10-21 03:08:00,SN,1
2024-10-21 03:10:00,NS,1
2024-10-21 03:10:00,SN,2
2024-10-21 03:12:00,SN,2
2024-10-21 03:13:00,NS,1
2024-10-21 03:13:00,WE,1
2024-10-21 03:15:00,ES,1
2024-10-21 03:15:00,NS,1
2024-10-21 03:16:00,SN,2
2024-10-21 03:17:00,NE,1
2024-10-21 03:18:00,NS,1
2024-10-21 03:19:00,NS,3
2024-10-21 03:21:00,NS,2
2024-10-21 03:21:00,SW,1
2024-10-21 03:22:00,NS,2
2024-10-21 03:23:00,NS,1
2024-10-21 03:24:00,NS,1
2024-10-21 03:24:00,SW,1
2024-10-21 03:24:00,WE,1
2024-10-21 03:25:00,NS,1
2024-10-21 03:25:00,SW,1
2024-10-21 03:25:00,WE,2
2024-10-21 03:27:00,WE,1
2024-10-21 03:28:00,NS,1
2024-10-21 03:29:00,EW,1
2024-10-21 03:29:00,SW,2
2024-10-21 03:30:00,NS,1
2024-10-21 03:31:00,NS,1
2024-10-21 03:31:00,WE,1
2024-10-21 03:33:00,SN,2
2024-10-21 03:34:00,WN,1
2024-10-21 03:35:00,SN,1
2024-10-21 03:35:00,WN,1
2024-10-21 03:36:00,NS,1
2024-10-21 03:36:00,SN,2
2024-10-21 03:36:00,SW,3
2024-10-21 03:36:00,WE,1
2024-10-21 03:37:00,EW,1
2024-10-21 03:37:00,SN,1
2024-10-21 03:38:00,EW,1
2024-10-21 03:38:00,NS,2
2024-10-21 03:38:00,SN,1
2024-10-21 03:38:00,SW,1
2024-10-21 03:38:00,WN,1
2024-10-21 03:39:00,EW,1
2024-10-21 03:39:00,NS,2
2024-10-21 03:39:00,SN,1
2024-10-21 03:39:00,WN,1
2024-10-21 03:40:00,SN,1
2024-10-21 03:41:00,NS,1
2024-10-21 03:41:00,SW,1
2024-10-21 03:41:00,WE,1
2024-10-21 03:42:00,ES,1
2024-10-21 03:42:00,WE,1
2024-10-21 03:43:00,NE,1
2024-10-21 03:43:00,SN,1
2024-10-21 03:43:00,SW,1
2024-10-21 03:43:00,WE,1
2024-10-21 03:44:00,SW,1
2024-10-21 03:44:00,WE,1
2024-10-21 03:46:00,SN,2
2024-10-21 03:47:00,NS,1
2024-10-21 03:47:00,SN,1
2024-10-21 03:48:00,SN,1
2024-10-21 03:48:00,WE,3
2024-10-21 03:48:00,WN,1
2024-10-21 03:49:00,WE,2
2024-10-21 03:50:00,SN,1
2024-10-21 03:50:00,WE,4
2024-10-21 03:51:00,NS,2
2024-10-21 03:51:00,SN,1
2024-10-21 03:52:00,EW,1
2024-10-21 03:52:00,SW,1
2024-10-21 03:53:00,EW,1
2024-10-21 03:53:00,NS,2
2024-10-21 03:53:00,WE,1
2024-10-21 03:54:00,WE,1
2024-10-21 03:55:00,ES,1
2024-10-21 03:55:00,EW,1
2024-10-21 03:58:00,NS,1
2024-10-21 03:58:00,WN,1
2024-10-21 03:59:00,NS,3
2024-10-21 03:59:00,SN,1
2024-10-21 04:00:00,NS,1
2024-10-21 04:00:00,SN,2
2024-10-21 04:00:00,SW,1
2024-10-21 04:01:00,SN,1
2024-10-21 04:01:00,SW,3
2024-10-21 04:02:00,EW,1
2024-10-21 04:02:00,SN,1
2024-10-21 04:02:00,WE,1
2024-10-21 04:03:00,ES,1
2024-10-21 04:03:00,WN,1
2024-10-21 04:04:00,WE,1
2024-10-21 04:05:00,NS,1
2024-10-21 04:05:00,SN,1
2024-10-21 04:06:00,EW,1
2024-10-21 04:06:00,NS,2
2024-10-21 04:07:00,NS,3
2024-10-21 04:07:00,SN,2
2024-10-21 04:07:00,SW,1
2024-10-21 04:07:00,WE,1
2024-10-21 04:08:00,NS,2
2024-10-21 04:09:00,NS,2
2024-10-21 04:09:00,WE,1
2024-10-21 04:10:00,WE,1
2024-10-21 04:11:00,EW,2
2024-10-21 04:11:00,NS,1
2024-10-21 04:11:00,SN,1
2024-10-21 04:11:00,SW,1
2024-10-21 04:12:00,WE,1
2024-10-21 04:13:00,EW,1
2024-10-21 04:13:00,NE,2
2024-10-21 04:13:00,SN,1
2024-10-21 04:14:00,EW,1
2024-10-21 04:14:00,SW,1
2024-10-21 04:15:00,SN,1
2024-10-21 04:15:00,SW,1
2024-10-21 04:16:00,SN,1
2024-10-21 04:16:00,SW,1
2024-10-21 04:17:00,EW,2
2024-10-21 04:18:00,EW,1
2024-10-21 04:18:00,SN,2
2024-10-21 04:18:00,SW,1
2024-10-21 04:18:00,WE,1
2024-10-21 04:19:00,EW,1
2024-10-21 04:19:00,NS,2
2024-10-21 04:20:00,NS,1
2024-10-21 04:20:00,SN,1
2024-10-21 04:20:00,WE,1
2024-10-21 04:20:00,WN,1
2024-10-21 04:21:00,ES,1
2024-10-21 04:21:00,EW,1
2024-10-21 04:21:00,NS,1
2024-10-21 04:21:00,WE,2
2024-10-21 04:22:00,NS,1
2024-10-21 04:22:00,SN,1
2024-10-21 04:22:00,WE,1
2024-10-21 04:24:00,NS,2
2024-10-21 04:24:00,SN,1
2024-10-21 04:27:00,NS,1
2024-10-21 04:28:00,EW,1
2024-10-21 04:28:00,NE,1
2024-10-21 04:28:00,NS,2
2024-10-21 04:30:00,NS,1
2024-10-21 04:30:00,SN,1
2024-10-21 04:31:00,SW,2
2024-10-21 04:32:00,EW,1
2024-10-21 04:32:00,WE,2
2024-10-21 04:32:00,WN,1
2024-10-21 04:33:00,EW,1
2024-10-21 04:33:00,NS,2
2024-10-21 04:34:00,EW,1
2024-10-21 04:34:00,SN,2
2024-10-21 04:35:00,WE,1
2024-10-21 04:35:00,WN,1
2024-10-21 04:36:00,WE,1
2024-10-21 04:37:00,EW,1
2024-10-21 04:37:00,WE,1
2024-10-21 04:38:00,NE,1
2024-10-21 04:38:00,NS,1
2024-10-21 04:38:00,SN,2
2024-10-21 04:38:00,SW,1
2024-10-21 04:38:00,WN,1
2024-10-21 04:39:00,NS,1
2024-10-21 04:39:00,SN,1
2024-10-21 04:39:00,WN,1
2024-10-21 04:40:00,SN,1
2024-10-21 04:40:00,WE,1
2024-10-21 04:41:00,SW,1
2024-10-21 04:41:00,WE,2
2024-10-21 04:42:00,SN,1
2024-10-21 04:42:00,WE,1
2024-10-21 04:43:00,SN,1
2024-10-21 04:43:00,SW,1
2024-10-21 04:43:00,WE,1
2024-10-21 04:44:00,WE,1
2024-10-21 04:45:00,NS,1
2024-10-21 04:45:00,SW,1
2024-10-21 04:46:00,NS,2
2024-10-21 04:46:00,SN,1
2024-10-21 04:46:00,WE,2
2024-10-21 04:47:00,NS,4
2024-10-21 04:48:00,ES,1
2024-10-21 04:48:00,NS,1
2024-10-21 04:49:00,SN,1
2024-10-21 04:50:00,EW,1
2024-10-21 04:50:00,NS,3
2024-10-21 04:50:00,SN,1
2024-10-21 04:51:00,SN,2
2024-10-21 04:52:00,EW,1
2024-10-21 04:52:00,NS,1
2024-10-21 04:52:00,WE,1
2024-10-21 04:53:00,EW,1
2024-10-21 04:53:00,SN,1
2024-10-21 04:53:00,SW,1
2024-10-21 04:53:00,WE,1
2024-10-21 04:54:00,EW,2
2024-10-21 04:54:00,SN,2
2024-10-21 04:55:00,SN,2
2024-10-21 04:55:00,SW,2
2024-10-21 04:56:00,EW,2
2024-10-21 04:56:00,NS,2
2024-10-21 04:56:00,SN,2
2024-10-21 04:56:00,WE,2
2024-10-21 04:57:00,NS,1
2024-10-21 04:57:00,SN,1
2024-10-21 04:57:00,SW,1
2024-10-21 04:57:00,WE,2
2024-10-21 04:58:00,SN,1
2024-10-21 04:58:00,SW,1
2024-10-21 04:59:00,NS,1
2024-10-21 04:59:00,SN,2
2024-10-21 04:59:00,WE,1
2024-10-21 05:00:00,NS,1
2024-10-21 05:00:00,SN,1
2024-10-21 05:00:00,WE,1
2024-10-21 05:01:00,NS,1
2024-10-21 05:01:00,SN,1
2024-10-21 05:01:00,WE,1
2024-10-21 05:01:00,WN,1
2024-10-21 05:02:00,EW,1
2024-10-21 05:02:00,NS,1
2024-10-21 05:02:00,SN,1
2024-10-21 05:03:00,ES,1
2024-10-21 05:03:00,SN,1
2024-10-21 05:03:00,WE,1
2024-10-21 05:04:00,NS,1
2024-10-21 05:04:00,SW,2
2024-10-21 05:05:00,WE,1
2024-10-21 05:06:00,EW,1
2024-10-21 05:06:00,SN,1
2024-10-21 05:06:00,SW,1
2024-10-21 05:06:00,WE,1
2024-10-21 05:06:00,WN,1
2024-10-21 05:07:00,EW,1
2024-10-21 05:07:00,NS,2
2024-10-21 05:07:00,SN,1
2024-10-21 05:07:00,SW,1
2024-10-21 05:07:00,WE,1
2024-10-21 05:08:00,NS,1
2024-10-21 05:08:00,SN,1
2024-10-21 05:08:00,WE,1
2024-10-21 05:08:00,WN,1
2024-10-21 05:09:00,ES,1
2024-10-21 05:09:00,EW,2
2024-10-21 05:09:00,NS,1
2024-10-21 05:09:00,SN,1
2024-10-21 05:09:00,SW,1
2024-10-21 05:09:00,WE,1
2024-10-21 05:10:00,NS,1
2024-10-21 05:10:00,SN,3
2024-10-21 05:11:00,NS,2
2024-10-21 05:11:00,SN,1
2024-10-21 05:11:00,WE,1
2024-10-21 05:12:00,NS,2
2024-10-21 05:12:00,SN,1
2024-10-21 05:12:00,WE,3
2024-10-21 05:13:00,NS,1
2024-10-21 05:13:00,WN,1
2024-10-21 05:14:00,EW,1
2024-10-21 05:14:00,NS,2
2024-10-21 05:14:00,WE,1
2024-10-21 05:15:00,NS,3
2024-10-21 05:15:00,SN,1
2024-10-21 05:15:00,WE,2
2024-10-21 05:16:00,NS,1
2024-10-21 05:17:00,EW,1
2024-10-21 05:17:00,NS,4
2024-10-21 05:17:00,SN,1
2024-10-21 05:17:00,SW,1
2024-10-21 05:17:00,WE,3
2024-10-21 05:18:00,SW,1
2024-10-21 05:19:00,EW,1
2024-10-21 05:19:00,NS,2
2024-10-21 05:19:00,SN,1
2024-10-21 05:20:00,EW,2
2024-10-21 05:20:00,NS,2
2024-10-21 05:20:00,SN,2
2024-10-21 05:20:00,SW,2
2024-10-21 05:20:00,WE,1
2024-10-21 05:21:00,EW,3
2024-10-21 05:21:00,NS,4
2024-10-21 05:21:00,SW,1
2024-10-21 05:21:00,WE,2
2024-10-21 05:21:00,WN,1
2024-10-21 05:22:00,ES,1
2024-10-21 05:22:00,NS,1
2024-10-21 05:22:00,SW,2
2024-10-21 05:22:00,WE,1
2024-10-21 05:22:00,WN,1
2024-10-21 05:23:00,EW,2
2024-10-21 05:23:00,NS,2
2024-10-21 05:23:00,SN,2
2024-10-21 05:23:00,WE,1
2024-10-21 05:24:00,NS,3
2024-10-21 05:25:00,EW,1
2024-10-21 05:25:00,WE,4
2024-10-21 05:26:00,NS,1
2024-10-21 05:26:00,SW,1
2024-10-21 05:26:00,WE,2
2024-10-21 05:26:00,WN,1
2024-10-21 05:27:00,EW,1
2024-10-21 05:27:00,NE,1
2024-10-21 05:27:00,SW,1
2024-10-21 05:28:00,ES,1
2024-10-21 05:28:00,NS,1
2024-10-21 05:28:00,SN,3
2024-10-21 05:29:00,EW,2
2024-10-21 05:29:00,NS,1
2024-10-21 05:29:00,SN,1
2024-10-21 05:29:00,WE,3
2024-10-21 05:30:00,NS,1
2024-10-21 05:30:00,WE,4
2024-10-21 05:31:00,EW,1
2024-10-21 05:31:00,SN,1
2024-10-21 05:31:00,SW,1
2024-10-21 05:31:00,WE,2
2024-10-21 05:31:00,WN,2
2024-10-21 05:32:00,NE,1
2024-10-21 05:32:00,NS,1
2024-10-21 05:32:00,SN,1
2024-10-21 05:32:00,WE,3
2024-10-21 05:33:00,NS,1
2024-10-21 05:33:00,SN,2
2024-10-21 05:33:00,SW,2
2024-10-21 05:33:00,WE,1
2024-10-21 05:33:00,WN,1
2024-10-21 05:34:00,EW,1
2024-10-21 05:34:00,NS,1
2024-10-21 05:34:00,SN,1
2024-10-21 05:34:00,WE,3
2024-10-21 05:35:00,EW,1
2024-10-21 05:35:00,NS,2
2024-10-21 05:35:00,SN,3
2024-10-21 05:35:00,SW,2
2024-10-21 05:35:00,WE,1
2024-10-21 05:35:00,WN,2
2024-10-21 05:36:00,EW,2
2024-10-21 05:36:00,NS,2
2024-10-21 05:36:00,SN,2
2024-10-21 05:37:00,SN,2
2024-10-21 05:37:00,SW,1
2024-10-21 05:37:00,WE,1
2024-10-21 05:38:00,ES,1
2024-10-21 05:38:00,EW,1
2024-10-21 05:38:00,NE,1
2024-10-21 05:38:00,SN,1
2024-10-21 05:38:00,SW,2
2024-10-21 05:38:00,WE,1
2024-10-21 05:39:00,NS,2
2024-10-21 05:39:00,SW,3
2024-10-21 05:39:00,WE,2
2024-10-21 05:40:00,EW,3
2024-10-21 05:40:00,NS,1
2024-10-21 05:40:00,SN,1
2024-10-21 05:40:00,WE,2
2024-10-21 05:41:00,ES,1
2024-10-21 05:41:00,EW,5
2024-10-21 05:41:00,NS,4
2024-10-21 05:41:00,SN,1
2024-10-21 05:41:00,SW,1
2024-10-21 05:41:00,WE,2
2024-10-21 05:41:00,WN,1
2024-10-21 05:42:00,ES,1
2024-10-21 05:42:00,NS,1
2024-10-21 05:42:00,SN,1
2024-10-21 05:42:00,SW,2
2024-10-21 05:42:00,WE,2
2024-10-21 05:43:00,EW,1
2024-10-21 05:43:00,NS,1
2024-10-21 05:43:00,SN,3
2024-10-21 05:43:00,SW,3
2024-10-21 05:43:00,WE,4
2024-10-21 05:44:00,EW,2
2024-10-21 05:44:00,NS,2
2024-10-21 05:44:00,SW,3
2024-10-21 05:44:00,WE,1
2024-10-21 05:45:00,EW,3
2024-10-21 05:45:00,NS,3
2024-10-21 05:45:00,SN,1
2024-10-21 05:45:00,SW,1
2024-10-21 05:45:00,WE,3
2024-10-21 05:46:00,ES,1
2024-10-21 05:46:00,EW,1
2024-10-21 05:46:00,NS,4
2024-10-21 05:46:00,SN,2
2024-10-21 05:46:00,SW,2
2024-10-21 05:46:00,WE,6
2024-10-21 05:47:00,EW,1
2024-10-21 05:47:00,NS,2
2024-10-21 05:48:00,EW,1
2024-10-21 05:48:00,NS,2
2024-10-21 05:48:00,SN,1
2024-10-21 05:49:00,EW,2
2024-10-21 05:49:00,NS,2
2024-10-21 05:49:00,SW,3
2024-10-21 05:49:00,WE,4
2024-10-21 05:50:00,ES,1
2024-10-21 05:50:00,EW,3
2024-10-21 05:50:00,SN,2
2024-10-21 05:50:00,WE,2
2024-10-21 05:51:00,ES,1
2024-10-21 05:51:00,EW,1
2024-10-21 05:51:00,NS,3
2024-10-21 05:51:00,WE,3
2024-10-21 05:51:00,WN,1
2024-10-21 05:52:00,NS,1
2024-10-21 05:52:00,SN,2
2024-10-21 05:52:00,SW,1
2024-10-21 05:52:00,WN,1
2024-10-21 05:53:00,SN,4
2024-10-21 05:53:00,SW,3
2024-10-21 05:53:00,WE,3
2024-10-21 05:54:00,EW,1
2024-10-21 05:54:00,NS,3
2024-10-21 05:54:00,SN,1
2024-10-21 05:54:00,SW,3
2024-10-21 05:55:00,EW,2
2024-10-21 05:55:00,SN,1
2024-10-21 05:55:00,SW,2
2024-10-21 05:55:00,WE,1
2024-10-21 05:55:00,WN,1
2024-10-21 05:56:00,ES,1
2024-10-21 05:56:00,NS,1
2024-10-21 05:56:00,SW,1
2024-10-21 05:56:00,WE,2
2024-10-21 05:56:00,WN,2
2024-10-21 05:57:00,EW,4
2024-10-21 05:57:00,NS,2
2024-10-21 05:57:00,SN,3
2024-10-21 05:57:00,SW,2
